,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,signal,position,rolling_vol,position_size,strategy_return,equity,buy_hold,vol_regime,regime
2014-08-05,1.3422,1.3424,1.3359,1.3371,-0.0037997317836389,-0.0038069691035191,0.0334673056113812,1.0334673056113812,1.2363580151491729,-0.2221236697755223,1.34907,1.3559720000000002,0,0.0,0.001979837863377591,3.0,-0.0,1.0778361364849074,1.0334673056114292,Low Volatility,Low Volatility
2014-08-06,1.3371,1.3386,1.3333,1.3383,0.0008974646623289,0.000897062181709,0.0343948059978398,1.0343948059978398,1.2363580151491729,-0.2221236697755223,1.347785,1.355554,0,0.0,0.0018984340423249457,3.0,0.0,1.0778361364849074,1.0343948059978878,Low Volatility,Low Volatility
2014-08-07,1.3383,1.3391,1.3339,1.3361,-0.0016438765598146,-0.0016452292074804,0.0326943886226658,1.0326943886226658,1.2363580151491729,-0.2221236697755223,1.34656,1.355074,0,0.0,0.0018714016802927028,3.0,-0.0,1.0778361364849074,1.032694388622714,Low Volatility,Low Volatility
2014-08-08,1.336,1.3431,1.3344,1.341,0.0036673901654067,0.0036606816868301,0.0364816818673712,1.0364816818673712,1.2363580151491729,-0.2221236697755223,1.345585,1.354626,0,0.0,0.0021283468292332412,3.0,0.0,1.0778361364849074,1.0364816818674196,Low Volatility,Low Volatility
2014-08-11,1.3407,1.3407,1.3381,1.3384,-0.0019388516032811,-0.0019407336090642,0.0344720976967112,1.0344720976967112,1.2363580151491729,-0.2221236697755223,1.34441,1.3541999999999998,0,0.0,0.0021033412937238724,3.0,-0.0,1.0778361364849074,1.0344720976967594,Low Volatility,Low Volatility
2014-08-12,1.3384,1.3386,1.3337,1.3367,-0.001270173341303,-0.0012709806951868,0.033158138815895,1.033158138815895,1.2363580151491729,-0.2221236697755223,1.343405,1.353682,0,0.0,0.001995200788724156,3.0,-0.0,1.0778361364849074,1.0331581388159432,Low Volatility,Low Volatility
2014-08-13,1.3367,1.3414,1.3344,1.3363,-0.0002992444078701,-0.000299289190412,0.0328489720204088,1.0328489720204088,1.2363580151491729,-0.2221236697755223,1.342595,1.353208,0,0.0,0.0019131189067450856,3.0,-0.0,1.0778361364849074,1.032848972020457,Low Volatility,Low Volatility
2014-08-14,1.3362,1.3406,1.3348,1.3363,0.0,0.0,0.0328489720204088,1.0328489720204088,1.2363580151491729,-0.2221236697755223,1.34178,1.3526080000000005,0,0.0,0.001911817869509958,3.0,0.0,1.0778361364849074,1.032848972020457,Low Volatility,Low Volatility
2014-08-15,1.3363,1.3409,1.3358,1.3398,0.00261917234154,0.0026157482871519,0.0355541814809128,1.0355541814809128,1.2363580151491729,-0.2221236697755223,1.34115,1.352122,0,0.0,0.002042256565037494,3.0,0.0,1.0778361364849074,1.035554181480961,Low Volatility,Low Volatility
2014-08-18,1.3391,1.3398,1.3353,1.3361,-0.002761606209882,-0.0027654264793188,0.0326943886226658,1.0326943886226658,1.2363580151491729,-0.2221236697755223,1.34034,1.35166,0,0.0,0.0021026389028654053,3.0,-0.0,1.0778361364849074,1.032694388622714,Low Volatility,Low Volatility
2014-08-19,1.3362,1.3363,1.3313,1.3318,-0.0032183219818875,-0.0032235119183263,0.0293708455711896,1.0293708455711896,1.2363580151491729,-0.2221236697755223,1.3396,1.351204,0,0.0,0.0020227490360555157,3.0,-0.0,1.0778361364849074,1.0293708455712376,Low Volatility,Low Volatility
2014-08-20,1.3318,1.3325,1.3256,1.3258,-0.0045051809581018,-0.0045153598692308,0.0247333436388972,1.0247333436388972,1.2363580151491729,-0.2221236697755223,1.338575,1.350652,0,0.0,0.0022047090725934014,3.0,-0.0,1.0778361364849074,1.024733343638945,Low Volatility,Low Volatility
2014-08-21,1.3257,1.3288,1.3241,1.3282,0.0018102277869964,0.001808591299322,0.0265883444118142,1.0265883444118142,1.2363580151491729,-0.2221236697755223,1.3376750000000002,1.350118,0,0.0,0.0022749172242047724,3.0,0.0,1.0778361364849074,1.026588344411862,Low Volatility,Low Volatility
2014-08-22,1.3282,1.3296,1.3223,1.3245,-0.0027857250414095,-0.0027896123944889,0.023728551553567,1.023728551553567,1.2363580151491729,-0.2221236697755223,1.33673,1.34953,0,0.0,0.002303232036747581,3.0,-0.0,1.0778361364849074,1.0237285515536148,Low Volatility,Low Volatility
2014-08-25,1.3191,1.3209,1.3183,1.3189,-0.0042280105700264,-0.0042369738802852,0.0194002164167605,1.0194002164167606,1.2363580151491729,-0.2221236697755223,1.3354750000000002,1.348764,0,0.0,0.0024146398235260973,3.0,-0.0,1.0778361364849074,1.0194002164168083,Low Volatility,Low Volatility
2014-08-26,1.319,1.3213,1.3164,1.3168,-0.0015922359542042,-0.0015935049090336,0.0177770907404581,1.0177770907404582,1.2363580151491729,-0.2221236697755223,1.3342699999999998,1.3480100000000002,0,0.0,0.0023985829912213236,3.0,-0.0,1.0778361364849074,1.017777090740506,Low Volatility,Low Volatility
2014-08-27,1.3167,1.3209,1.3153,1.3194,0.0019744835965977,0.0019725368659651,0.0197866749111181,1.0197866749111182,1.2363580151491729,-0.2221236697755223,1.3332700000000002,1.34722,0,0.0,0.0024822532372840074,3.0,0.0,1.0778361364849074,1.019786674911166,Low Volatility,Low Volatility
2014-08-28,1.3193,1.3217,1.3161,1.3183,-0.0008337122934666,-0.0008340600248461,0.0189364662235314,1.0189364662235314,1.2363580151491729,-0.2221236697755223,1.3322500000000002,1.346374,0,0.0,0.0024817345148226617,3.0,-0.0,1.0778361364849074,1.0189364662235794,Low Volatility,Low Volatility
2014-08-29,1.3182,1.3195,1.3131,1.3133,-0.0037927634074187,-0.0037999741728101,0.0150718812799541,1.0150718812799542,1.2363580151491729,-0.2221236697755223,1.330765,1.3454399999999995,0,0.0,0.0023833182438885324,3.0,-0.0,1.0778361364849074,1.015071881280002,Low Volatility,Low Volatility
2014-09-01,1.3129,1.3145,1.3118,1.3128,-0.0003807203228507,-0.0003807928152329,0.0146854227855965,1.0146854227855966,1.2363580151491729,-0.2221236697755223,1.329295,1.344488,0,0.0,0.002386265499300919,3.0,-0.0,1.0778361364849074,1.0146854227856443,Low Volatility,Low Volatility
2014-09-02,1.3128,1.3135,1.311,1.3132,0.0003046922608165,0.0003046458515564,0.0149945895810827,1.0149945895810828,1.2363580151491729,-0.2221236697755223,1.3281,1.343546,0,0.0,0.0023177428671648957,3.0,0.0,1.0778361364849074,1.0149945895811303,Low Volatility,Low Volatility
2014-09-03,1.3132,1.3159,1.3122,1.3148,0.001218397806884,0.0012176561626268,0.0162312567630276,1.0162312567630276,1.2363580151491729,-0.2221236697755223,1.326925,1.3425820000000002,0,0.0,0.002331901750561047,3.0,0.0,1.0778361364849074,1.0162312567630754,Low Volatility,Low Volatility
2014-09-04,1.3149,1.3153,1.2925,1.2936,-0.0161241253422572,-0.0162555335271671,-0.0001545833977391,0.9998454166022608,1.2363580151491729,-0.2221236697755223,1.3248,1.34123,0,0.0,0.0041330016181715355,2.4195490163935767,-0.0,1.0778361364849074,0.999845416602308,Low Volatility,Low Volatility
2014-09-05,1.2937,1.2983,1.2922,1.2951,0.0011595547309832,0.0011588829666444,0.0010047920853339,1.001004792085334,1.2363580151491729,-0.2221236697755223,1.322505,1.339838,0,0.0,0.004000483146472272,2.499698069923943,0.0,1.0778361364849074,1.001004792085381,Low Volatility,Low Volatility
2014-09-08,1.2953,1.2959,1.2886,1.2897,-0.0041695621959693,-0.0041782790591958,-0.003168959653729,0.9968310403462708,1.2363580151491729,-0.2221236697755223,1.32007,1.338248,0,0.0,0.004037473395197556,2.476796506422724,-0.0,1.0778361364849074,0.9968310403463178,Low Volatility,Low Volatility
2014-09-09,1.2898,1.2957,1.2859,1.294,0.0033341087074514,0.0033285628905004,0.0001545833977472,1.0001545833977472,1.2363580151491729,-0.2221236697755223,1.317935,1.33677,0,0.0,0.004199898679366271,2.381009820339026,0.0,1.0778361364849074,1.0001545833977945,Low Volatility,Low Volatility
2014-09-10,1.2939,1.2962,1.2889,1.2916,-0.0018547140649149,-0.0018564361767257,-0.0017004173751697,0.9982995826248302,1.2363580151491729,-0.2221236697755223,1.3157,1.3352880000000005,0,0.0,0.004188666932173112,2.3873944054109657,-0.0,1.0778361364849074,0.9982995826248772,Low Volatility,Low Volatility
2014-09-11,1.2916,1.295,1.2898,1.2924,0.0006193868070609,0.000619195066223,-0.0010820837841974,0.9989179162158024,1.2363580151491729,-0.2221236697755223,1.313505,1.3339180000000002,0,0.0,0.00420409124719935,2.378635336866612,0.0,1.0778361364849074,0.9989179162158496,Low Volatility,Low Volatility
2014-09-12,1.2923,1.2977,1.2911,1.2961,0.0028628907458991,0.0028588004789862,0.0017777090740496,1.0017777090740496,1.2363580151491729,-0.2221236697755223,1.31132,1.332648,0,0.0,0.0042174805281185905,2.3710838576084616,0.0,1.0778361364849074,1.001777709074097,Low Volatility,Low Volatility
2014-09-15,1.2968,1.2969,1.2909,1.2939,-0.0016973998919835,-0.0016988421074221,7.729169887582543e-05,1.0000772916988758,1.2363580151491729,-0.2221236697755223,1.30921,1.331314,0,0.0,0.004209398665272238,2.3756362357646306,-0.0,1.0778361364849074,1.0000772916989231,Low Volatility,Low Volatility
2014-09-16,1.2939,1.2994,1.2923,1.2957,0.0013911430558775,0.0013901763128579,0.0014685422785634,1.0014685422785634,1.2363580151491729,-0.2221236697755223,1.3074050000000002,1.3300060000000002,0,0.0,0.004241900253439418,2.3574340278019976,0.0,1.0778361364849074,1.001468542278611,Low Volatility,Low Volatility
2014-09-17,1.2957,1.298,1.2838,1.2844,-0.0087211545882535,-0.0087594064194063,-0.0072654196939208,0.9927345803060792,1.2363580151491729,-0.2221236697755223,1.305335,1.328414,0,0.0,0.004502915521470709,2.2207833907427768,-0.0,1.0778361364849074,0.9927345803061264,Low Volatility,Low Volatility
2014-09-18,1.2848,1.2928,1.2834,1.2915,0.0055278729367798,0.0055126503205363,-0.0017777090740414,0.9982222909259586,1.2363580151491729,-0.2221236697755223,1.3035,1.3270319999999998,0,0.0,0.004721455259362208,2.1179910537478728,0.0,1.0778361364849074,0.998222290926006,High Volatility,High Volatility
2014-09-19,1.2916,1.2928,1.2828,1.2829,-0.0066589237320945,-0.0066811932806007,-0.008424795176994,0.991575204823006,1.2363580151491729,-0.2221236697755223,1.30142,1.32548,0,0.0,0.004859168688505647,2.0579651872664924,-0.0,1.0778361364849074,0.9915752048230532,High Volatility,High Volatility
2014-09-22,1.2826,1.2866,1.2818,1.2846,0.0013251227687272,0.0013242455683976,-0.0071108362961777,0.9928891637038224,1.2363580151491729,-0.2221236697755223,1.299705,1.3239340000000002,0,0.0,0.00485873363836063,2.058149457102997,0.0,1.0778361364849074,0.9928891637038696,High Volatility,High Volatility
2014-09-23,1.2845,1.2898,1.2843,1.2848,0.0001556904873112,0.0001556783688051,-0.0069562528984346,0.9930437471015654,1.2363580151491729,-0.2221236697755223,1.298105,1.3224939999999998,0,0.0,0.004869011827196137,2.053804828352325,0.0,1.0778361364849074,0.9930437471016126,High Volatility,High Volatility
2014-09-24,1.2849,1.2863,1.2774,1.2777,-0.0055261519302614,-0.0055414775952196,-0.0124439635183138,0.987556036481686,1.2363580151491729,-0.2221236697755223,1.29602,1.320998,0,0.0,0.004898945607471882,2.0412555682896296,-0.0,1.0778361364849074,0.987556036481733,High Volatility,High Volatility
2014-09-25,1.2779,1.2783,1.2704,1.2751,-0.0020349064725679,-0.0020369797077813,-0.0144535476889741,0.985546452311026,1.2363580151491729,-0.2221236697755223,1.29386,1.319448,0,0.0,0.004896509332551523,2.0422712019603355,-0.0,1.0778361364849074,0.9855464523110729,High Volatility,High Volatility
2014-09-26,1.2751,1.276,1.2676,1.2683,-0.0053329150654849,-0.0053471858161122,-0.0197093832122388,0.9802906167877612,1.2363580151491729,-0.2221236697755223,1.29161,1.317766,0,0.0,0.00494381385278143,2.0227298797615365,-0.0,1.0778361364849074,0.980290616787808,High Volatility,High Volatility
2014-09-29,1.268,1.2713,1.2664,1.2688,0.0003942284948355,0.0003941508071995,-0.0193229247178812,0.9806770752821188,1.2363580151491729,-0.2221236697755223,1.2894100000000002,1.316096,0,0.0,0.004957962810350801,2.0169574445219465,0.0,1.0778361364849074,0.9806770752821656,High Volatility,High Volatility
2014-09-30,1.2689,1.27,1.2572,1.263,-0.0045712484237074,-0.0045817285300924,-0.0238058432524306,0.9761941567475694,1.2363580151491729,-0.2221236697755223,1.2869,1.3144239999999998,0,0.0,0.0049745008452642325,2.0102519450811003,-0.0,1.0778361364849074,0.976194156747616,High Volatility,High Volatility
2014-10-01,1.263,1.2635,1.2585,1.2618,-0.0009501187648455,-0.0009505704137819,-0.024733343638889,0.975266656361111,1.2363580151491729,-0.2221236697755223,1.28425,1.3127339999999998,0,0.0,0.0049255396606511445,2.0302343883021385,-0.0,1.0778361364849074,0.9752666563611576,High Volatility,High Volatility
2014-10-02,1.2619,1.2696,1.2615,1.267,0.0041210968457758,0.0041126283844299,-0.0207141752975688,0.9792858247024312,1.2363580151491729,-0.2221236697755223,1.28292,1.31115,0,0.0,0.0038402655104798037,2.6039866182978058,0.0,1.0778361364849074,0.9792858247024778,Low Volatility,Low Volatility
2014-10-03,1.2669,1.2671,1.25,1.2512,-0.012470402525651,-0.0125488105300922,-0.0329262637192722,0.9670737362807278,1.2363580151491729,-0.2221236697755223,1.280725,1.309306,0,0.0,0.004570900985939692,2.1877524870393112,-0.0,1.0778361364849074,0.9670737362807738,Low Volatility,Low Volatility
2014-10-06,1.2514,1.2672,1.2508,1.2652,0.0111892583120205,0.0111271216404472,-0.0221054258772562,0.9778945741227436,1.2363580151491729,-0.2221236697755223,1.2795,1.30773,0,0.0,0.005358722717660088,1.8661163353431631,0.0,1.0778361364849074,0.97789457412279,High Volatility,High Volatility
2014-10-07,1.2654,1.268,1.2584,1.2664,0.0009484666455894,0.0009480171353084,-0.021177925490798,0.978822074509202,1.2363580151491729,-0.2221236697755223,1.27812,1.3062399999999998,0,0.0,0.005284499864363779,1.892326664143824,0.0,1.0778361364849074,0.9788220745092484,High Volatility,High Volatility
2014-10-08,1.2666,1.2747,1.2623,1.273,0.0052116234996841,0.0051980899906041,-0.0160766733652761,0.9839233266347238,1.2363580151491729,-0.2221236697755223,1.2771899999999998,1.3049119999999998,0,0.0,0.005462100839536925,1.8307973971509093,0.0,1.0778361364849074,0.9839233266347706,High Volatility,High Volatility
2014-10-09,1.273,1.2788,1.2664,1.2689,-0.0032207384131971,-0.0032259361545376,-0.0192456330190093,0.9807543669809906,1.2363580151491729,-0.2221236697755223,1.276015,1.303516,0,0.0,0.005480344123771692,1.8247029336394631,-0.0,1.0778361364849074,0.9807543669810372,High Volatility,High Volatility
2014-10-10,1.269,1.2715,1.2605,1.2627,-0.0048861218378122,-0.0048980979582341,-0.0240377183490448,0.9759622816509552,1.2363580151491729,-0.2221236697755223,1.2743449999999998,1.30191,0,0.0,0.005474019451952707,1.826811191990334,-0.0,1.0778361364849074,0.9759622816510016,High Volatility,High Volatility
2014-10-13,1.2628,1.2765,1.2627,1.274,0.0089490773738813,0.008909271687474,-0.0153037563765606,0.9846962436234392,1.2363580151491729,-0.2221236697755223,1.27335,1.300546,0,0.0,0.005930936672174332,1.6860743172180783,0.0,1.0778361364849074,0.9846962436234862,High Volatility,High Volatility
2014-10-14,1.274,1.2748,1.2641,1.2658,-0.006436420722135,-0.0064572237909036,-0.021641675684027,0.9783583243159728,1.2363580151491729,-0.2221236697755223,1.271855,1.29912,0,0.0,0.006038939424585837,1.6559199052879754,-0.0,1.0778361364849074,0.9783583243160194,High Volatility,High Volatility
2014-10-15,1.2656,1.2875,1.2625,1.2817,0.0125612261020697,0.0124829883945732,-0.009352295563452,0.990647704436548,1.2363580151491729,-0.2221236697755223,1.27172,1.297988,0,0.0,0.006492534057691618,1.5402306574199844,0.0,1.0778361364849074,0.9906477044365952,High Volatility,High Volatility
2014-10-16,1.2812,1.2843,1.2709,1.2801,-0.0012483420457205,-0.0012491218737143,-0.0105889627453967,0.9894110372546032,1.2363580151491729,-0.2221236697755223,1.27115,1.296868,0,0.0,0.006359647605828345,1.5724141681742598,-0.0,1.0778361364849074,0.9894110372546504,High Volatility,High Volatility
2014-10-17,1.2802,1.2834,1.2747,1.2758,-0.0033591125693305,-0.003364767054209,-0.013912505796873,0.9860874942031268,1.2363580151491729,-0.2221236697755223,1.270795,1.295564,0,0.0,0.0062308805438967465,1.6049095997828382,-0.0,1.0778361364849074,0.986087494203174,High Volatility,High Volatility
2014-10-20,1.2755,1.2816,1.2731,1.2794,0.0028217588963788,0.0028177852081823,-0.0111300046374974,0.9888699953625024,1.2363580151491729,-0.2221236697755223,1.270535,1.294384,0,0.0,0.006259827272481685,1.5974881677582675,0.0,1.0778361364849074,0.9888699953625496,High Volatility,High Volatility
2014-10-21,1.2797,1.2838,1.271,1.271,-0.0065655776145069,-0.0065872258265833,-0.017622507342707,0.9823774926572928,1.2363580151491729,-0.2221236697755223,1.269845,1.29307,0,0.0,0.00641901353131496,1.557871774411334,-0.0,1.0778361364849074,0.9823774926573398,High Volatility,High Volatility
2014-10-22,1.2713,1.2738,1.2638,1.2643,-0.0052714398111722,-0.005285382871602,-0.0228010511671004,0.9771989488328996,1.2363580151491729,-0.2221236697755223,1.269175,1.29163,0,0.0,0.00640880346135139,1.560353669808335,-0.0,1.0778361364849074,0.9771989488329464,High Volatility,High Volatility
2014-10-23,1.2643,1.2674,1.2616,1.2645,0.0001581903029344,0.0001581777921678,-0.0226464677693573,0.9773535322306428,1.2363580151491729,-0.2221236697755223,1.268645,1.2901939999999998,0,0.0,0.00640005056334187,1.5624876555316416,0.0,1.0778361364849074,0.9773535322306894,High Volatility,High Volatility
2014-10-24,1.2645,1.2694,1.2635,1.2669,0.0018979833926453,0.0018961844979877,-0.0207914669964403,0.9792085330035596,1.2363580151491729,-0.2221236697755223,1.268575,1.288736,0,0.0,0.006310202081694165,1.5847353017441237,0.0,1.0778361364849074,0.9792085330036066,High Volatility,High Volatility
2014-10-27,1.2673,1.2721,1.2666,1.2696,0.0021311863604074,0.0021289186041918,-0.0187045911269085,0.9812954088730914,1.2363580151491729,-0.2221236697755223,1.268615,1.287406,0,0.0,0.006328366603852976,1.580186583045233,0.0,1.0778361364849074,0.9812954088731384,High Volatility,High Volatility
2014-10-28,1.2697,1.2763,1.2685,1.2733,0.0029143037177064,0.0029100653671905,-0.0158447982686614,0.9841552017313384,1.2363580151491729,-0.2221236697755223,1.26913,1.2862360000000002,0,0.0,0.006261642352353112,1.597025099372215,0.0,1.0778361364849074,0.9841552017313856,High Volatility,High Volatility
2014-10-29,1.2732,1.2768,1.2627,1.2636,-0.0076180004712165,-0.0076471656514597,-0.0233420930592009,0.976657906940799,1.2363580151491729,-0.2221236697755223,1.26922,1.284992,0,0.0,0.00651123834503629,1.535806166214649,-0.0,1.0778361364849074,0.9766579069408458,High Volatility,High Volatility
2014-10-30,1.2636,1.2639,1.2557,1.2614,-0.0017410572966128,-0.0017425746983793,-0.0250425104343748,0.9749574895656252,1.2363580151491729,-0.2221236697755223,1.26894,1.283656,0,0.0,0.006451966165022651,1.5499151335002224,-0.0,1.0778361364849074,0.974957489565672,High Volatility,High Volatility
2014-10-31,1.2613,1.2615,1.2489,1.2521,-0.0073727604249247,-0.0074000735546489,-0.0322306384294283,0.9677693615705716,1.2363580151491729,-0.2221236697755223,1.268985,1.282208,0,0.0,0.006028586721915013,1.6587635645429426,-0.0,1.0778361364849074,0.967769361570618,High Volatility,High Volatility
2014-11-03,1.2506,1.2513,1.2447,1.248,-0.0032744988419455,-0.003279871745529,-0.0353995980831615,0.9646004019168384,1.2363580151491729,-0.2221236697755223,1.268125,1.28079,0,0.0,0.0054634399826574455,1.830348650619925,-0.0,1.0778361364849074,0.9646004019168848,High Volatility,High Volatility
2014-11-04,1.2483,1.2572,1.2481,1.2545,0.0052083333333332,0.0051948168771039,-0.0303756376565114,0.9696243623434886,1.2363580151491729,-0.2221236697755223,1.26753,1.279544,0,0.0,0.005610903416423102,1.782244187403052,0.0,1.0778361364849074,0.9696243623435352,High Volatility,High Volatility
2014-11-05,1.2542,1.2565,1.2462,1.2485,-0.0047827819848544,-0.004794256086649,-0.0350131395888039,0.964986860411196,1.2363580151491729,-0.2221236697755223,1.2663049999999998,1.278126,0,0.0,0.0055238564394861755,1.8103294518150423,-0.0,1.0778361364849074,0.9649868604112424,High Volatility,High Volatility
2014-11-06,1.2483,1.2533,1.2365,1.2375,-0.0088105726872246,-0.0088496152769825,-0.0435152264646734,0.9564847735353266,1.2363580151491729,-0.2221236697755223,1.264735,1.27651,0,0.0,0.005779917592667687,1.7301284732304565,-0.0,1.0778361364849074,0.9564847735353724,High Volatility,High Volatility
2014-11-07,1.24134,1.24695,1.2409,1.2454,0.0063838383838383,0.0063635479955062,-0.0374091822538216,0.9625908177461784,1.2363580151491729,-0.2221236697755223,1.26387,1.2751519999999998,0,0.0,0.005952154240690752,1.680063989544648,0.0,1.0778361364849074,0.9625908177462246,High Volatility,High Volatility
2014-11-10,1.24632,1.251,1.24154,1.24238,-0.002424923719287,-0.002427868608527,-0.0397433915597422,0.9602566084402576,1.2363580151491729,-0.2221236697755223,1.262289,1.2737436000000002,0,0.0,0.005511505653882352,1.8143862363555616,-0.0,1.0778361364849074,0.9602566084403038,High Volatility,High Volatility
2014-11-11,1.24267,1.24991,1.2421,1.2473,0.0039601410196559,0.0039523203018388,-0.0359406399752623,0.9640593600247376,1.2363580151491729,-0.2221236697755223,1.261364,1.2724256,0,0.0,0.005485968968454181,1.8228320388800463,0.0,1.0778361364849074,0.964059360024784,High Volatility,High Volatility
2014-11-12,1.2473,1.2498,1.2417,1.2428,-0.0036077928325183,-0.0036143166127711,-0.0394187664244817,0.9605812335755184,1.2363580151491729,-0.2221236697755223,1.259419,1.2709856000000002,0,0.0,0.004534347656637901,2.2053889020531643,-0.0,1.0778361364849074,0.9605812335755642,Low Volatility,Low Volatility
2014-11-13,1.24281,1.24916,1.2425,1.24752,0.003797875764403,0.0037906820423975,-0.0357705982377448,0.9642294017622552,1.2363580151491729,-0.2221236697755223,1.25779,1.270064,0,0.0,0.0046886208591004905,2.132823339850622,0.0,1.0778361364849074,0.9642294017623012,Low Volatility,Low Volatility
2014-11-14,1.2472,1.25463,1.2396,1.2522,0.0037514428626395,0.0037444237499202,-0.0321533467305567,0.9678466532694432,1.2363580151491729,-0.2221236697755223,1.25661,1.2692059999999998,0,0.0,0.004790960734082346,2.0872640280395425,0.0,1.0778361364849074,0.9678466532694896,High Volatility,High Volatility
2014-11-17,1.25182,1.25778,1.2443,1.24494,-0.0057977958792525,-0.0058146683447953,-0.0377647240686306,0.9622352759313694,1.2363580151491729,-0.2221236697755223,1.254887,1.2683108,0,0.0,0.004824018078332202,2.0729607222900954,-0.0,1.0778361364849074,0.9622352759314152,High Volatility,High Volatility
2014-11-18,1.24486,1.2545,1.2441,1.2531,0.0065545327485663,0.0065331452048247,-0.0314577214407126,0.9685422785592872,1.2363580151491729,-0.2221236697755223,1.253992,1.2674928,0,0.0,0.004967834576663809,2.012949474399686,0.0,1.0778361364849074,0.9685422785593336,High Volatility,High Volatility
2014-11-19,1.25315,1.26002,1.251,1.2545,0.0011172292714067,0.0011166056352375,-0.0303756376565111,0.9696243623434888,1.2363580151491729,-0.2221236697755223,1.253502,1.2667508,0,0.0,0.004862508698683304,2.056551590891314,0.0,1.0778361364849074,0.969624362343535,High Volatility,High Volatility
2014-11-20,1.25451,1.25753,1.2502,1.25419,-0.0002471104025508,-0.0002471409393571,-0.030615241923013,0.969384758076987,1.2363580151491729,-0.2221236697755223,1.2529865,1.2659866000000002,0,0.0,0.004861001857789051,2.0571890924041614,-0.0,1.0778361364849074,0.9693847580770332,High Volatility,High Volatility
2014-11-21,1.25419,1.25682,1.2373,1.239,-0.0121114025785565,-0.0121853432379773,-0.0423558509816001,0.9576441490184,1.2363580151491729,-0.2221236697755223,1.2515915,1.2648446,0,0.0,0.005482392670459943,1.8240211165248503,-0.0,1.0778361364849074,0.9576441490184456,High Volatility,High Volatility
2014-11-24,1.2437,1.24447,1.2421,1.2438,0.0038740920096851,0.0038666070406463,-0.0386458494357662,0.9613541505642338,1.2363580151491729,-0.2221236697755223,1.2503015,1.2638426,0,0.0,0.00554986883341629,1.8018443859049509,0.0,1.0778361364849074,0.96135415056428,High Volatility,High Volatility
2014-11-25,1.24386,1.24849,1.24,1.24731,0.002821997105644,0.0028180227471416,-0.035932910805375,0.9640670891946248,1.2363580151491729,-0.2221236697755223,1.249002,1.2628748,0,0.0,0.005546469740384465,1.8029486264369,0.0,1.0778361364849074,0.9640670891946712,High Volatility,High Volatility
2014-11-26,1.24732,1.25283,1.2441,1.25066,0.0026857797981256,0.0026821795364629,-0.0333436388931783,0.9666563611068216,1.2363580151491729,-0.2221236697755223,1.248355,1.2622,0,0.0,0.005376903652418338,1.8598064325557253,0.0,1.0778361364849074,0.966656361106868,High Volatility,High Volatility
2014-11-27,1.25056,1.25236,1.2454,1.24581,-0.0038779524411111,-0.0038854911949429,-0.0370922862884481,0.9629077137115518,1.2363580151491729,-0.2221236697755223,1.2475755000000002,1.2612862,0,0.0,0.005423872621833174,1.8437011149093276,-0.0,1.0778361364849074,0.962907713711598,High Volatility,High Volatility
2014-11-28,1.24582,1.24903,1.2424,1.2451,-0.0005699103394578,-0.0005700728000836,-0.0376410573504361,0.962358942649564,1.2363580151491729,-0.2221236697755223,1.2472255,1.2605302,0,0.0,0.0051853528569032305,1.9285090669744984,-0.0,1.0778361364849074,0.9623589426496102,High Volatility,High Volatility
2014-12-01,1.24462,1.25065,1.2418,1.24723,0.0017107059673922,0.0017092443766027,-0.0359947441644722,0.9640052558355278,1.2363580151491729,-0.2221236697755223,1.247187,1.2597828000000002,0,0.0,0.005152915294944886,1.9406490166469843,0.0,1.0778361364849074,0.9640052558355742,High Volatility,High Volatility
2014-12-02,1.24725,1.24762,1.2375,1.23825,-0.0071999551005027,-0.0072259998666225,-0.0429355387231367,0.9570644612768632,1.2363580151491729,-0.2221236697755223,1.2463745000000002,1.2588518,0,0.0,0.005236815617967602,1.909557396997105,-0.0,1.0778361364849074,0.9570644612769094,High Volatility,High Volatility
2014-12-03,1.2382,1.23906,1.2299,1.23066,-0.006129618413083,-0.0061484816464798,-0.0488019786674867,0.9511980213325132,1.2363580151491729,-0.2221236697755223,1.2454825,1.257911,0,0.0,0.0053011755556010435,1.886374049513289,-0.0,1.0778361364849074,0.951198021332559,High Volatility,High Volatility
2014-12-04,1.23065,1.24563,1.22802,1.23776,0.0057692620220044,0.0057526835629528,-0.0433142680476072,0.9566857319523928,1.2363580151491729,-0.2221236697755223,1.2454955,1.2571642,0,0.0,0.005127645650292039,1.9502127646886955,0.0,1.0778361364849074,0.9566857319524388,High Volatility,High Volatility
2014-12-05,1.23776,1.23931,1.22697,1.2285,-0.0074812564632885,-0.0075093814235863,-0.0504714793631121,0.949528520636888,1.2363580151491729,-0.2221236697755223,1.2446505,1.2563682,0,0.0,0.005159581833442842,1.9381415631753405,-0.0,1.0778361364849074,0.9495285206369336,High Volatility,High Volatility
2014-12-08,1.22847,1.23439,1.2245,1.23163,0.0025478225478225,0.00254458235042,-0.0480522491884328,0.9519477508115672,1.2363580151491729,-0.2221236697755223,1.244113,1.2556248,0,0.0,0.0051902993562468564,1.9266711443077675,0.0,1.0778361364849074,0.9519477508116132,High Volatility,High Volatility
2014-12-09,1.23165,1.2448,1.2289,1.23777,0.0049852634313876,0.0049728781511819,-0.0433065388777202,0.9566934611222796,1.2363580151491729,-0.2221236697755223,1.2436365,1.2551202,0,0.0,0.00524066541507064,1.9081546345704288,0.0,1.0778361364849074,0.956693461122326,High Volatility,High Volatility
