,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,SMA_signal,SMA_position,SMA_return,SMA_equity,RSI_signal,RSI_position,RSI_return,RSI_equity,MACD_signal_bin,MACD_position,MACD_return,MACD_equity
2015-06-18,1.13411,1.14362,1.1336,1.13717,0.0027069923287186,0.0027033350236957,-0.1210619879424915,0.8789380120575084,1.2363580151491729,-0.289091022755686,1.1149415,1.1072504,67.8742374472078,1.1255384032448275,1.118814943495478,0.006723459749349514,0.005095297258148802,1,1.0,0.0027069923287186,0.9268602686110742,0,0.0,0.0,0.7528343918336278,1,1.0,0.0027069923287186,0.9874852315367941
2015-06-19,1.1371,1.13873,1.1291,1.135,-0.0019082459087031,-0.0019100689294777,-0.122739217808004,0.877260782191996,1.2363580151491729,-0.2904476119029727,1.1166814999999999,1.1087568,70.63189764625437,1.1269940335148538,1.1200138365698868,0.006980196944966988,0.005472277195512439,1,1.0,-0.0019082459087031,0.9250915912955576,0,0.0,-0.0,0.7528343918336278,1,1.0,-0.0019082459087031,0.9856008668838093
2015-06-22,1.13605,1.14103,1.1311,1.13416,-0.0007400881057267,-0.0007403621061268,-0.1233884680785248,0.8766115319214751,1.2363580151491729,-0.2909727431857934,1.1185045,1.110295,61.778162482997345,1.1280964898971841,1.1210617005276728,0.007034789369511296,0.005784779630312211,1,1.0,-0.0007400881057267,0.924406942012132,0,0.0,-0.0,0.7528343918336278,1,1.0,-0.0007400881057267,0.9848714354052347
2015-06-23,1.1341,1.13474,1.11339,1.11712,-0.0150243351908021,-0.015138343892705,-0.1365589735662357,0.8634410264337643,1.2363580151491729,-0.3016254063515851,1.1199355,1.1113362,44.55365402405172,1.126407799143771,1.1207697227108082,0.00563807643296288,0.005755438990842345,1,1.0,-0.0150243351908021,0.9105183422626374,0,0.0,-0.0,0.7528343918336278,0,1.0,-0.0150243351908021,0.97007439683986
2015-06-24,1.11712,1.12347,1.1157,1.12051,0.0030345889429963,0.0030299938717245,-0.1339387849744904,0.8660612150255096,1.2363580151491729,-0.29950612653163,1.1214425000000001,1.1123952,50.143540669856336,1.1255004454293447,1.120750483991489,0.004749961437855665,0.0055543434802450085,1,1.0,0.0030345889429963,0.913281391156463,0,0.0,0.0,0.7528343918336278,0,0.0,0.0,0.97007439683986
2015-06-25,1.12051,1.12277,1.1151,1.12006,-0.000401602841563,-0.0004016835055815,-0.1342865976194122,0.8657134023805878,1.2363580151491729,-0.2997874468617124,1.1225999999999998,1.1132764,56.29868385710458,1.1246634538248301,1.1206993370291565,0.003964116795673656,0.005236298143330738,1,1.0,-0.000401602841563,0.912914614754628,0,0.0,-0.0,0.7528343918336278,0,0.0,-0.0,0.97007439683986
2015-06-26,1.12006,1.122,1.1129,1.11617,-0.0034730282306304,-0.0034790731934518,-0.137293244705515,0.8627067552944849,1.2363580151491729,-0.3022193048262035,1.1234545,1.1139896,40.37643207855974,1.1233567686210102,1.1203638305825523,0.002992938038457904,0.004787626122356172,1,1.0,-0.0034730282306304,0.90974403652543,0,0.0,-0.0,0.7528343918336278,0,0.0,-0.0,0.97007439683986
2015-06-29,1.09901,1.12785,1.0967,1.12158,0.0048469319189727,0.0048352233629331,-0.1331117637965647,0.8668882362034352,1.2363580151491729,-0.2988372093023226,1.1248960000000001,1.1149458,45.6795747911921,1.1230834196023933,1.120453917206067,0.002629502396326311,0.0043560013771502,1,1.0,0.0048469319189727,0.9141535039341603,0,0.0,0.0,0.7528343918336278,0,0.0,0.0,0.97007439683986
2015-06-30,1.1213,1.12443,1.1111,1.11288,-0.0077569143529663,-0.0077871557009802,-0.1398361415983888,0.8601638584016111,1.2363580151491729,-0.3042760690172513,1.1247845,1.1157284,35.977541030809064,1.1215136627404867,1.119892886301914,0.0016207764385727241,0.003808956389434705,1,1.0,-0.0077569143529663,0.907062493498679,0,0.0,-0.0,0.7528343918336278,0,0.0,-0.0,0.97007439683986
2015-07-01,1.11288,1.11713,1.1039,1.1044,-0.0076198691682841,-0.0076490486953157,-0.1463904776626956,0.8536095223373044,1.2363580151491729,-0.3095773943485842,1.1236774999999999,1.116378,35.956834532374046,1.1188807915496426,1.1187452650943648,0.00013552645527781237,0.0030742704026033266,1,1.0,-0.0076198691682841,0.9001507959707615,0,0.0,-0.0,0.7528343918336278,0,0.0,-0.0,0.97007439683986
2015-07-02,1.1044,1.11211,1.103,1.10894,0.0041108294096341,0.0041024030354475,-0.1428814345339276,0.8571185654660723,1.2363580151491729,-0.3067391847961961,1.123111,1.1169272000000001,38.394463667820055,1.1173514390035437,1.1180189491614487,-0.0006675101579050047,0.0023259142905016606,1,1.0,0.0041108294096341,0.9038511623359438,0,0.0,0.0,0.7528343918336278,0,0.0,0.0,0.97007439683986
2015-07-03,1.10895,1.112,1.1064,1.1115,0.0023085108301621,0.0023058503128043,-0.1409027670428162,0.8590972329571838,1.2363580151491729,-0.3051387846961712,1.123152,1.1174182000000001,38.96050466264394,1.1164512176183832,1.1175360640383785,-0.001084846419995289,0.0016437621484022707,1,1.0,0.0023085108301621,0.9059377125330509,0,0.0,0.0,0.7528343918336278,0,0.0,0.0,0.97007439683986
2015-07-06,1.10217,1.10955,1.0989,1.10542,-0.0054700854700853,-0.005485101170755,-0.1456021023342057,0.8543978976657942,1.2363580151491729,-0.3089397349337304,1.1220265,1.1177766,37.35209045490401,1.1147541072155551,1.1166385778133134,-0.0018844705977583143,0.0009381155991701538,1,1.0,-0.0054700854700853,0.9009821558149215,0,0.0,-0.0,0.7528343918336278,0,0.0,-0.0,0.97007439683986
2015-07-07,1.10545,1.10562,1.0914,1.10044,-0.0045050749941198,-0.0045152534257072,-0.1494512289380085,0.8505487710619914,1.2363580151491729,-0.3120530132533103,1.1206850000000002,1.1178358,26.49441340782103,1.1125519368747006,1.1154386831604755,-0.0028867462857748993,0.00017314322218114312,1,1.0,-0.0045050749941198,0.8969231636346116,1,0.0,-0.0,0.7528343918336278,0,0.0,-0.0,0.97007439683986
2015-07-08,1.10044,1.10927,1.0971,1.10749,0.0064065282977718,0.0063860937253646,-0.1440021641675648,0.8559978358324352,1.2363580151491729,-0.3076456614153507,1.1194415,1.1177496,30.36517597247942,1.1117731773555157,1.1148498918152552,-0.003076714459739449,-0.0004768283142029754,1,1.0,0.0064065282977718,0.9026693272633638,0,1.0,0.0064065282977718,0.7576574466684458,0,0.0,0.0,0.97007439683986
2015-07-09,1.10749,1.1125,1.099,1.10703,-0.0004153536375047,-0.0004154399207197,-0.144357705982374,0.8556422940176259,1.2363580151491729,-0.3079332333083241,1.118597,1.1174684,31.068092595099387,1.1110434577623596,1.1142706405696807,-0.0032271828073211495,-0.0010268992128266102,1,1.0,-0.0004153536375047,0.9022944002748211,0,0.0,-0.0,0.7576574466684458,0,0.0,-0.0,0.97007439683986
2015-07-10,1.10695,1.12159,1.1052,1.11516,0.0073439744180374,0.0073171387448143,-0.1380738908641177,0.8619261091358823,1.2363580151491729,-0.3028507126781665,1.1180695,1.11738,38.294726466239396,1.1116767719527658,1.1143365190460006,-0.002659747093234799,-0.001353468788908248,1,1.0,0.0073439744180374,0.9089208272679778,0,0.0,0.0,0.7576574466684458,0,0.0,0.0,0.97007439683986
2015-07-13,1.1119,1.11969,1.09939,1.10067,-0.0129936511352629,-0.0130788070822748,-0.149273458030604,0.850726541969396,1.2363580151491729,-0.3119092273068237,1.116723,1.1171026,39.53695458593056,1.1099834224215712,1.1133241843018524,-0.0033407618802812067,-0.0017509274071828397,0,1.0,-0.0129936511352629,0.8971106271288832,0,0.0,-0.0,0.7576574466684458,0,0.0,-0.0,0.97007439683986
2015-07-14,1.10063,1.10846,1.0964,1.10123,0.0005087810151997,0.000508651630023,-0.1488406245169233,0.8511593754830766,1.2363580151491729,-0.3115591397849432,1.1155515,1.116768,37.27896542623374,1.1086367420490217,1.1124283187980115,-0.003791576748989778,-0.0021590572755442274,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7576574466684458,0,0.0,0.0,0.97007439683986
2015-07-15,1.10121,1.10356,1.0928,1.09586,-0.0048763655185564,-0.004888293782407,-0.152991188746325,0.847008811253675,1.2363580151491729,-0.3149162290572612,1.1136395000000001,1.1159994,35.00619578686481,1.1066710894260954,1.1112010359240847,-0.004529946497989323,-0.0026332351200332466,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7576574466684458,0,0.0,-0.0,0.97007439683986
2015-07-16,1.09586,1.09627,1.0854,1.08792,-0.0072454510612669,-0.0072718268218856,-0.1591281496367254,0.8408718503632746,1.2363580151491729,-0.319879969992495,1.111177,1.1152818,33.33333333333316,1.1037863064374653,1.1094765147445227,-0.005690208307057354,-0.0032446297574380677,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7576574466684458,0,0.0,-0.0,0.97007439683986
2015-07-17,1.08793,1.09069,1.0824,1.0828,-0.004706228399147,-0.0047173375605574,-0.1630854846189483,0.8369145153810517,1.2363580151491729,-0.3230807701925451,1.108567,1.1145538000000001,27.042386928723516,1.1005576439086244,1.107500476615299,-0.006942832706674507,-0.003984270347285356,0,0.0,-0.0,0.8971106271288832,1,0.0,-0.0,0.7576574466684458,0,0.0,-0.0,0.97007439683986
2015-07-20,1.08385,1.08703,1.0807,1.08293,0.0001200591060213,0.0001200518995036,-0.1629850054104153,0.8370149945895846,1.2363580151491729,-0.3229994998749657,1.1060055,1.1139156,30.267492423243965,1.097845698691913,1.105680441310462,-0.007834742618548995,-0.004754364801538084,0,0.0,0.0,0.8971106271288832,0,1.0,0.0001200591060213,0.7577484103441632,0,0.0,0.0,0.97007439683986
2015-07-21,1.08293,1.09691,1.0809,1.09359,0.0098436648721524,0.0097955316170899,-0.1547457103107089,0.8452542896892911,1.2363580151491729,-0.3163353338334552,1.104829,1.1133568,43.07672601511462,1.097190975816234,1.1047848530652427,-0.007593877249008729,-0.005322267291032213,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.97007439683986
2015-07-22,1.0936,1.09667,1.0868,1.09297,-0.0005669400780914,-0.0005671008493855,-0.1552249188437124,0.8447750811562875,1.2363580151491729,-0.31672293073268,1.103452,1.1125108,39.23128792987182,1.0965415949214288,1.1039096787641136,-0.007368083842684836,-0.005731430601362738,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,0,0.0,-0.0,0.97007439683986
2015-07-23,1.093,1.10179,1.0919,1.0984,0.004968114403872,0.004955814046407,-0.1510279795949878,0.8489720204050122,1.2363580151491729,-0.3133283320830176,1.102369,1.111672,41.49571539859782,1.0968275033950552,1.1035015544112161,-0.00667405101616092,-0.005919954684322375,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.97007439683986
2015-07-24,1.0984,1.09958,1.0922,1.098,-0.0003641660597232,-0.0003642323842853,-0.151337146390474,0.848662853609526,1.2363580151491729,-0.3135783945986465,1.1014605000000002,1.110748,44.79955144379031,1.0970078874881235,1.103094031862237,-0.006086144374113589,-0.005953192622280618,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,0,0.0,-0.0,0.97007439683986
2015-07-27,1.0975,1.11294,1.0966,1.10858,0.0096357012750454,0.0095895739813465,-0.143159684649865,0.8568403153501349,1.2363580151491729,-0.306964241060262,1.1008105000000001,1.110291,55.289836236027966,1.0987882124899506,1.1035003998724418,-0.004712187382491129,-0.005704991574322721,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,0.0,0.0,0.97007439683986
2015-07-28,1.10862,1.10996,1.1019,1.10625,-0.0021017878727741,-0.0021039997286832,-0.1449605812335719,0.8550394187664281,1.2363580151491729,-0.3084208552138003,1.100479,1.1101238,49.14151204652441,1.099936179799189,1.1037040739559645,-0.0037678941567755864,-0.005317572090813294,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0021017878727741,0.9680355062368933
2015-07-29,1.10624,1.10839,1.0964,1.09887,-0.0066711864406778,-0.0066935382692133,-0.1506647086102915,0.8493352913897084,1.2363580151491729,-0.3130345086271536,1.1002025,1.1099108,44.84457922668689,1.0997721521377752,1.1033459944036708,-0.0035738422658955216,-0.00496882612582974,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0066711864406778,0.961577560893591
2015-07-30,1.09887,1.09894,1.0892,1.09309,-0.0052599488565527,-0.0052738310888252,-0.1551321688050667,0.8448678311949332,1.2363580151491729,-0.3166479119779914,1.09941,1.1095570000000001,35.62963927594731,1.0987441287319637,1.10258629111451,-0.0038421623825461992,-0.004743493377173032,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0052599488565527,0.9565197121016821
2015-07-31,1.09311,1.11141,1.0918,1.09804,0.0045284468799458,0.0045182243143189,-0.1513062297109254,0.8486937702890746,1.2363580151491729,-0.3135533883470837,1.098737,1.1095138,48.04460966542741,1.0986358012347386,1.1022495288097314,-0.0036137275749927866,-0.004517540216736983,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0045284468799458,0.9608512608075556
2015-08-03,1.09754,1.09959,1.0939,1.09528,-0.0025135696331644,-0.0025167339529189,-0.1534394805997798,0.8465605194002201,1.2363580151491729,-0.315278819704923,1.09823,1.1094654000000002,45.71634269258465,1.0981195241217019,1.101733267416418,-0.0036137432947160875,-0.004336780832332804,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0025135696331644,0.958436094256402
2015-08-04,1.09528,1.099,1.0877,1.08893,-0.0057976042655759,-0.0058144756137218,-0.1583475034781227,0.8416524965218772,1.2363580151491729,-0.319248562140532,1.0976545,1.109474,45.08022149652129,1.0967057511799017,1.100784877237424,-0.004079126057522364,-0.0042852498773707165,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0057976042655759,0.9528794610680592
2015-08-05,1.08893,1.09333,1.0846,1.09017,0.0011387325172418,0.0011380846531515,-0.1573890864121155,0.8426109135878844,1.2363580151491729,-0.3184733683420823,1.0967885000000002,1.10947,51.76525968931436,1.0957002509983784,1.0999985900346518,-0.004298339036273413,-0.004287867709151256,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,0,1.0,0.0011387325172418,0.9539645358953893
2015-08-06,1.09017,1.09439,1.0872,1.0926,0.0022290101543795,0.002226529596687,-0.1555108981295371,0.8444891018704629,1.2363580151491729,-0.3169542385596366,1.0960670000000001,1.1093838,58.02752293577985,1.0952232893063203,1.0994505463283812,-0.0042272570220609484,-0.004275745571733195,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,0.0,0.0,0.9539645358953893
2015-08-07,1.0926,1.09784,1.0854,1.09617,0.0032674354750137,0.0032621090071616,-0.152751584479823,0.8472484155201769,1.2363580151491729,-0.3147224306076487,1.0951175,1.1093256,60.2667493796527,1.0953689371053479,1.0992075428966492,-0.0038386057913013527,-0.0041883176156468265,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0032674354750137,0.957081553461879
2015-08-10,1.0965,1.10414,1.0923,1.10175,0.0050904512986122,0.0050775387533173,-0.1484387076827912,0.8515612923172088,1.2363580151491729,-0.3112340585146255,1.0951715,1.1095056,56.86868686868684,1.0963506390891407,1.099395873052453,-0.003045233963312244,-0.00395970088517991,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0050904512986122,0.9619535304985769
2015-08-11,1.10176,1.10883,1.0958,1.10438,0.0023871114136599,0.0023842667892668,-0.1464059360024697,0.8535940639975302,1.2363580151491729,-0.3095898974743655,1.095329,1.109291,59.290017912392095,1.097585925383119,1.09976506764116,-0.0021791422580410558,-0.0036035891597521394,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0023871114136599,0.9642498207506406
2015-08-12,1.10436,1.1214,1.1023,1.11553,0.0100961625527444,0.0100455367692028,-0.1377879115782929,0.862212088421707,1.2363580151491729,-0.3026194048512097,1.0963125,1.1090708,62.75882615820046,1.1003465522472546,1.1009328404084815,-0.0005862881612268556,-0.0030001289600470825,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0100961625527444,0.9739850436823938
2015-08-13,1.11553,1.1189,1.1079,1.11532,-0.0001882513244824,-0.000188269045987,-0.137950224145923,0.8620497758540769,1.2363580151491729,-0.3027506876719148,1.0976825,1.1089718,62.93695847027197,1.1026501595938307,1.101998555933779,0.0006516036600516806,-0.00226978243602733,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0001882513244824,0.9738016897078945
2015-08-14,1.11531,1.119,1.1096,1.1104,-0.0044112900333537,-0.004421048482039,-0.1417529757304029,0.8582470242695971,1.2363580151491729,-0.3058264566141504,1.0990625,1.1089662000000002,51.48498694516985,1.1038424427332414,1.1026208851238695,0.001221557609371926,-0.0015715144269474789,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0044112900333537,0.9695059680196231
2015-08-17,1.1105,1.11249,1.10579,1.10761,-0.0025126080691643,-0.0025157699663349,-0.143909414128919,0.856090585871081,1.2363580151491729,-0.3075706426606621,1.1002965,1.1085597999999999,51.10139293812765,1.1044220669281273,1.1029904491887679,0.0014316177393594032,-0.0009708879936861025,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0025126080691643,0.967069979501274
2015-08-18,1.1075,1.10938,1.1015,1.10254,-0.0045774234613265,-0.0045879319442116,-0.147828103261706,0.852171896738294,1.2363580151491729,-0.3107401850462584,1.1007440000000002,1.1080652,53.08766616187117,1.104132518169954,1.1029570825821924,0.001175435587761564,-0.0005416232773965692,0,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0045774234613265,0.9626432906883604
2015-08-19,1.10254,1.11342,1.1015,1.11152,0.0081448292125456,0.0081118391025775,-0.1408873087030415,0.8591126912969584,1.2363580151491729,-0.3051262815703893,1.1016715,1.1076484,64.71339613603723,1.105269053836115,1.1035913727612894,0.0016776810748255766,-9.776240695214005e-05,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0081448292125456,0.9704838558836201
2015-08-20,1.11153,1.12447,1.1104,1.12328,0.0105801065208004,0.0105245288618161,-0.1317978049157482,0.8682021950842518,1.2363580151491729,-0.2977744436108994,1.1029155000000002,1.1076356,68.17396313364074,1.1080399686305589,1.1050497895937865,0.0029901790367723446,0.0005198258817927569,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0105801065208004,0.9807516784555859
2015-08-21,1.12328,1.1393,1.1226,1.13836,0.0134249697315005,0.0133356533175014,-0.1201422167259198,0.8798577832740802,1.2363580151491729,-0.2883470867716896,1.1049335,1.1078886,76.34540117416836,1.1127045888412421,1.1075172125868393,0.005187376254402798,0.001453335956314765,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0134249697315005,0.9939182400529705
2015-08-24,1.1391,1.1714,1.1367,1.15972,0.0187638356934538,0.0185899665295028,-0.1036327098469584,0.8963672901530415,1.2363580151491729,-0.2749937484371059,1.1074905,1.108531,86.5764183114603,1.1199377290195125,1.1113840857285548,0.008553643290957647,0.002873397423243341,0,0.0,0.0,0.8971106271288832,0,0.0,0.0,0.7577484103441632,1,1.0,0.0187638356934538,1.0125679586020513
2015-08-25,1.15975,1.15992,1.1394,1.15287,-0.0059065981443796,-0.0059241110905406,-0.1089271912196591,0.8910728087803409,1.2363580151491729,-0.279276069017251,1.1098215,1.1090952,80.6212150810706,1.1250042322472797,1.1144571164153285,0.010547115831951226,0.004408141104984918,1,0.0,-0.0,0.8971106271288832,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0059065981443796,1.0065871265767141
2015-08-26,1.15288,1.15612,1.129,1.13372,-0.0166107193352242,-0.0167502243435766,-0.1237285515535593,0.8762714484464407,1.2363580151491729,-0.291247811952985,1.111564,1.1090876,67.26280436607898,1.126345119593852,1.1158839966808596,0.010461122912992504,0.005618737466586436,1,1.0,-0.0166107193352242,0.8822089742889984,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0166107193352242,0.9898669903306986
2015-08-27,1.13372,1.13643,1.1201,1.12415,-0.0084412376953746,-0.0084770667122623,-0.131125367135566,0.868874632864434,1.2363580151491729,-0.2972305576394067,1.1131170000000001,1.1088272,61.18305355715425,1.1260074088871055,1.116496293223018,0.009511115664087466,0.006397213106086642,1,1.0,-0.0084412376953746,0.8747620386400323,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0084412376953746,0.981511287778512
2015-08-28,1.12415,1.131,1.11541,1.11798,-0.0054885913801538,-0.0055037090396351,-0.1358942649559401,0.8641057350440599,1.2363580151491729,-0.3010877719429826,1.114114,1.1084868,56.45636088789879,1.124772422904474,1.1166061974287205,0.008166225475753519,0.006751015580020017,1,1.0,-0.0054885913801538,0.8699608272550668,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.0054885913801538,0.9761241733848872
2015-08-31,1.11977,1.12626,1.1178,1.12177,0.0033900427556843,0.0033843095143765,-0.1329649095687087,0.8670350904312912,1.2363580151491729,-0.2987184296073988,1.1154385000000002,1.108239,56.85455262120616,1.1243105116884011,1.1169887013228892,0.007321810365511938,0.006865174537118402,1,1.0,0.0033900427556843,0.8729100316552321,0,0.0,0.0,0.7577484103441632,1,1.0,0.0033900427556843,0.979433276067519
2015-09-01,1.12178,1.13322,1.1213,1.1298,0.0071583301389768,0.0071328309094088,-0.126758386149324,0.873241613850676,1.2363580151491729,-0.2936984246061485,1.117482,1.1084926,55.76658853956196,1.125155048351724,1.1179376864100827,0.007217361941641354,0.006935612018022993,1,1.0,0.0071583301389768,0.879158609843445,0,0.0,0.0,0.7577484103441632,1,1.0,0.0071583301389768,0.9864443828067099
2015-09-02,1.1297,1.13005,1.1213,1.12211,-0.0068065144273322,-0.0068297843983636,-0.1327021177925454,0.8672978822074545,1.2363580151491729,-0.2985058764691142,1.119079,1.1085246,52.5874552244493,1.1246865793745358,1.1182467466760027,0.006439832698533099,0.006836456154125014,1,1.0,-0.0068065144273322,0.8731746040816323,0,0.0,-0.0,0.7577484103441632,0,1.0,-0.0068065144273322,0.9797301348833752
2015-09-03,1.12208,1.12434,1.1085,1.11198,-0.0090276354368109,-0.0090686314555241,-0.1405317668882325,0.8594682331117675,1.2363580151491729,-0.3048387096774162,1.1200480000000002,1.108363,50.579093974490505,1.1227317210092227,1.117782543218521,0.004949177790701587,0.006459000481440329,1,1.0,-0.0090276354368109,0.8652919020833015,0,0.0,-0.0,0.7577484103441632,0,0.0,-0.0,0.9797301348833752
2015-09-04,1.11198,1.11897,1.1088,1.1149,0.0026259465098292,0.0026225047362519,-0.1382748492811836,0.8617251507188164,1.2363580151491729,-0.3030132533133253,1.1209845,1.1083376,52.669351885756136,1.1215268408539576,1.1175690214986305,0.00395781935532713,0.0059587642562176895,1,1.0,0.0026259465098292,0.8675641123335607,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9797301348833752
2015-09-07,1.11452,1.118,1.112,1.11706,0.0019373934882052,0.0019355191619223,-0.1366053485855582,0.8633946514144417,1.2363580151491729,-0.3016629157289291,1.12175,1.1082472,55.43250523795266,1.1208396345687333,1.1175313162024356,0.0033083183662976356,0.005428675078233679,1,1.0,0.0019373934882052,0.8692449253953962,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9797301348833752
2015-09-08,1.11709,1.12296,1.115,1.1207,0.0032585537034717,0.0032532561225342,-0.1337919307466341,0.8662080692533659,1.2363580151491729,-0.299387346836706,1.122566,1.1084036,53.577552611067794,1.1208181523273897,1.1177660335207737,0.0030521188066159333,0.00495336382391013,1,1.0,0.0032585537034717,0.8720774066662674,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9797301348833752
2015-09-09,1.12073,1.12246,1.1129,1.12179,0.0009726064067101,0.0009721337315587,-0.1329494512289342,0.8670505487710658,1.2363580151491729,-0.2987059264816171,1.122879,1.1087514,49.36665816543399,1.1209676673539453,1.1180641051118274,0.002903562242117852,0.004543403507551675,1,1.0,0.0009726064067101,0.8729255947391382,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9797301348833752
2015-09-10,1.12182,1.12954,1.1169,1.12875,0.0062043698018343,0.006185201941654,-0.1275699489874751,0.8724300510125249,1.2363580151491729,-0.2943548387096742,1.1235505,1.1091476,45.61227285179431,1.122164949299492,1.1188556528813216,0.00330929641817046,0.004296582089675432,1,1.0,0.0062043698018343,0.878341547938386,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9797301348833752
2015-09-11,1.12875,1.13495,1.1251,1.1339,0.0045625692137321,0.004552192246599,-0.1235894264955905,0.8764105735044094,1.2363580151491729,-0.291135283820952,1.1247255,1.1095956,36.162915326902365,1.123970341714955,1.1199700489641866,0.004000292750768297,0.0042373242218940056,1,1.0,0.0045625692137321,0.8823490420441515,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9797301348833752
2015-09-14,1.1344,1.13731,1.1282,1.131,-0.0025575447570331,-0.0025608208616735,-0.1258308857628651,0.8741691142371348,1.2363580151491729,-0.2929482370592614,1.125895,1.1101072,37.76161163961942,1.125051827604962,1.1207870823742467,0.004264745230715183,0.004242808423658241,1,1.0,-0.0025575447570331,0.8800923948777983,0,0.0,-0.0,0.7577484103441632,1,0.0,-0.0,0.9797301348833752
2015-09-15,1.131,1.13287,1.1256,1.12714,-0.0034129089301503,-0.0034187461889724,-0.1288143453393067,0.8711856546606933,1.2363580151491729,-0.2953613403350804,1.127125,1.1106412,45.55765595463135,1.1253730848965062,1.1212576688650433,0.004115416031462926,0.004217329945219179,1,1.0,-0.0034129089301503,0.8770887196839625,0,0.0,-0.0,0.7577484103441632,0,1.0,-0.0034129089301503,0.9763864051568943
2015-09-16,1.12712,1.13206,1.1211,1.12919,0.0018187625317174,0.0018171105858389,-0.1272298655124401,0.8727701344875599,1.2363580151491729,-0.2940797699424823,1.1280085,1.1110752,53.78719567177634,1.125960302604736,1.1218452489491142,0.004115053655621814,0.0041968746872997065,1,1.0,0.0018187625317174,0.8786839357843157,0,0.0,0.0,0.7577484103441632,0,0.0,0.0,0.9763864051568943
2015-09-17,1.12919,1.14413,1.1282,1.14138,0.0107953488783996,0.010737495095118,-0.117808007419999,0.8821919925800009,1.2363580151491729,-0.2864591147786912,1.1289135,1.1117622,66.12458654906297,1.128332563742469,1.1232922675454762,0.005040296196992866,0.004365558989238338,1,1.0,0.0107953488783996,0.8881696354249526,0,0.0,0.0,0.7577484103441632,1,0.0,0.0,0.9763864051568943
2015-09-18,1.1414,1.14602,1.1268,1.1308,-0.009269480803939,-0.0093127097886696,-0.1259854691606081,0.8740145308393918,1.2363580151491729,-0.2930732683170758,1.1285355,1.112075,55.68998109640839,1.1287121693205509,1.123848395875441,0.004863773445109798,0.00446520188041263,1,1.0,-0.009269480803939,0.8799367640387395,0,0.0,-0.0,0.7577484103441632,1,1.0,-0.009269480803939,0.9673358101170655
