,return_lag_1,return_lag_2,return_lag_3,return_lag_5,rolling_mean_5,rolling_mean_10,rolling_std_5,rolling_std_10,momentum_3,momentum_5,momentum_10,high_low_range,open_close_range,SMA_ratio,RSI_14,MACD,target,simple_return,close
2009-07-30,-0.0099498976783571,-0.0049153851555368,0.002534318901795,-0.0033788540053499,-0.0013318366748565412,-0.0005330983127561801,0.005858070309477288,0.005331791726806245,-0.012499122252650707,-0.006709987286339758,-0.005445544554455339,0.006044229538505263,0.002066410146786465,1.0060245671618464,58.08457711442796,0.004703202802841311,1,0.0023521026372059,1.4063
2009-07-31,0.0023521026372059,-0.0099498976783571,-0.0049153851555368,0.0033196779206103,0.000649467021402499,0.00111483957354468,0.00877410776591166,0.006754540593491552,0.00550419871568697,0.0030975008799718484,0.010997587625940275,0.015088778159870765,0.013082118734447189,1.006235737126592,64.22505307855637,0.005396461695431842,1,0.0132261964019055,1.4249
2009-08-03,0.0132261964019055,0.0023521026372059,-0.0099498976783571,0.002534318901795,0.002472591310381679,0.0013361696377298597,0.010109138245361948,0.007085670113092409,0.02744119743406981,0.012218243100905912,0.013214310817459607,0.016510579257717532,0.011224131883549641,1.0059885331991525,70.28258887876027,0.007202331634692971,0,0.0116499403466909,1.4415
2009-08-04,0.0116499403466909,0.0132261964019055,0.0023521026372059,-0.0049153851555368,0.003178179614468579,0.0013169163826753899,0.009573493399752641,0.007093568928755501,0.02360804949157358,0.015806929645049816,0.013019000703729633,0.004515456755817958,-0.001664470490325236,1.0055927976369456,64.90872210953351,0.008375564987279871,1,-0.0013874436351023,1.4395
2009-08-05,-0.0013874436351023,0.0116499403466909,0.0132261964019055,-0.0099498976783571,0.005432139698941639,0.0014770558477869699,0.006563387134500816,0.00707151669019764,0.011579759983156634,0.027369921596578806,0.01464170068984938,0.0064520604967393405,0.0012503473186996554,1.0051407709744162,64.18219461697727,0.009350883824921885,0,0.0013199027440082,1.4414
2009-08-06,0.0013199027440082,-0.0013874436351023,0.0116499403466909,0.0023521026372059,0.004087569039684179,0.0013778661824138199,0.007903842143071915,0.007153676049886722,-0.004439819632327424,0.020479271848111935,0.013631868908037914,0.007037837084523725,-0.0042325839578129295,1.00533937098401,63.07222787385557,0.009505895634186246,0,-0.0043707506590814,1.4351
2009-08-07,-0.0043707506590814,0.0013199027440082,-0.0013874436351023,0.0132261964019055,-0.0008989704985186808,-0.00012475173855809024,0.008536585194698977,0.008201809843493814,-0.014727335880514114,-0.004631903993262854,-0.0015487504399860352,0.018261298737925712,-0.01184421375322241,1.0042987413848994,47.838899803536265,0.008178843397750324,0,-0.0117065012891088,1.4183
2009-08-10,-0.0117065012891088,-0.0043707506590814,0.0013199027440082,0.0116499403466909,-0.003793014127329461,-0.0006602114084738902,0.0048946900528452145,0.008183691070671753,-0.01880116553350919,-0.018869233437391664,-0.006881539217751587,0.007989818284663696,-0.0027499647440417537,1.003035574681476,46.78194044188273,0.006726835595440184,1,-0.002820277797363,1.4143
2009-08-11,-0.002820277797363,-0.0117065012891088,-0.0043707506590814,-0.0013874436351023,-0.0034731015864081006,-0.00014746098596976018,0.005137474214431668,0.00804694919932785,-0.014284718834924326,-0.017297672803056607,-0.0017641662550278436,0.005301852113671753,0.00014140271493211112,1.0022383174609877,47.11538461538462,0.005536495173739331,1,0.0002121190695045,1.4146
2009-08-12,0.0002121190695045,-0.002820277797363,-0.0117065012891088,0.0013199027440082,-0.0029736154308410605,0.00122926213405029,0.005798807779923864,0.007329231334852202,0.0011986180638792199,-0.014846676841959283,0.012116892373485344,0.011267605633802828,0.0037463773238141374,1.0030854099162332,52.007648183556405,0.004971567547919387,1,0.0038173335218434,1.42
2009-08-13,0.0038173335218434,0.0002121190695045,-0.002820277797363,-0.0043707506590814,-0.0010290427638135404,0.00152926313793532,0.0067632025337716,0.007440846781343624,0.009403945414692805,-0.005226116646923629,0.015146128137666137,0.008896049313533312,0.005281318217027014,1.0041037074024974,53.302325581395294,0.005078572199508802,0,0.0053521126760562,1.4276
2009-08-14,0.0053521126760562,0.0038173335218434,0.0002121190695045,-0.0117065012891088,0.0002755525346358397,-0.00031170898194141994,0.00440753303989597,0.006434691549415201,0.003958716244874649,0.0013396319537475332,-0.0032984770861114177,0.010350654837346963,-0.0053925344912108975,1.0033920944865284,48.247978436657675,0.00451421889577408,0,-0.0051835247968619,1.4202
2009-08-17,-0.0051835247968619,0.0053521126760562,0.0038173335218434,-0.002820277797363,-0.0009488724015963605,-0.00237094326446291,0.006033155000679099,0.005391873054192079,-0.008802816901408383,-0.00480803224209847,-0.02358654179673958,0.011083481349911073,-0.00880281690140842,1.0015369302894843,45.897435897435884,0.003007512245887467,1,-0.008942402478524,1.4075
2009-08-18,-0.008942402478524,-0.0051835247968619,0.0053521126760562,0.0002121190695045,-0.00018134950146528052,-0.0018272255439366898,0.006447645704105049,0.005763411269863156,-0.010086859064163622,-0.0009896790612187178,-0.0182702327196943,0.006297763939994274,0.004406538734896932,0.9999613023517615,54.69613259668507,0.002247471283772562,1,0.0040497335701599,1.4132
2009-08-19,0.0040497335701599,-0.008942402478524,-0.0051835247968619,0.0038173335218434,0.0004704116458501597,-0.00125160189249545,0.007086011831698426,0.006368361446787435,0.0021123785382342053,0.0022535211267606936,-0.012626613015124133,0.012788083192804943,0.007147406411435848,0.9985894238447172,57.32870771899388,0.0024241061848644385,1,0.0070761392584206,1.4232
2009-08-20,0.0070761392584206,0.0040497335701599,-0.008942402478524,0.0053521126760562,-0.00041732398660674025,-0.0007231833752101399,0.006581624918350308,0.00629964972545321,0.012078152753108418,-0.002171476604090672,-0.007386244860985269,0.005194805194805246,0.0007727975270479843,0.9975384009452541,49.79591836734696,0.0026385739143826026,1,0.0009134345137717,1.4245
2009-08-21,0.0009134345137717,0.0070761392584206,0.0040497335701599,-0.0051835247968619,0.0016021819555665999,0.00093886724510122,0.006296537197020489,0.005171404029598681,0.012949334842909721,0.00795662582734824,0.00930691673129802,0.011805798113866514,0.00491400491400484,0.9980806951679918,44.343891402714945,0.0033349395268043036,0,0.0049140049140048,1.4315
2009-08-24,0.0049140049140048,0.0009134345137717,0.0070761392584206,-0.008942402478524,0.0030972639182640796,0.0010741957583338601,0.003377896693284995,0.005078983156412892,0.004356379988757819,0.015559502664298508,0.010676659831718949,0.005456835035679326,-0.0022337009632836043,0.9989561770070745,44.29378531073448,0.003674998744207958,1,-0.0014669926650366,1.4294
2009-08-25,-0.0014669926650366,0.0049140049140048,0.0009134345137717,0.0040497335701599,0.0023572766277664596,0.0010879635631505901,0.0035193825351227098,0.0050765726712332215,0.003790803790803654,0.01181715256156246,0.01081577831189029,0.007622910693055395,6.993985172750663e-05,0.9995819559543173,43.39839265212397,0.003939432618308203,0,0.0003497971176718,1.4299
2009-08-26,0.0003497971176718,-0.0014669926650366,0.0049140049140048,0.0070761392584206,0.00011681624233871989,0.00029361394409444007,0.003324651132260646,0.005221452007443353,-0.005239259517988204,0.0005621135469364713,0.0028169014084507005,0.010323033707865123,-0.003917179630665955,0.9991259140166179,43.59861591695498,0.0036310610653291775,1,-0.0041261626687181,1.424
2009-08-27,-0.0041261626687181,0.0003497971176718,-0.0014669926650366,0.0009134345137717,0.0014369383283484199,0.0005098071708708401,0.0047324412512665046,0.0054919220363670905,0.0037078494473206103,0.007160407160407223,0.0049733818996917645,0.013243186728932967,0.007372560033703256,0.9986288062899566,60.17369727047156,0.004201641061538197,0,0.0075140449438202,1.4347
2009-08-28,0.0075140449438202,-0.0041261626687181,0.0003497971176718,0.0049140049140048,-0.0001731714995072601,0.0007145052280296702,0.004621917435577066,0.0052905965379374436,0.00020980488146027376,-0.0009081383164513124,0.0070412617941135736,0.007621311704656784,-0.0032060217451910784,0.9991444780264089,59.80271270036989,0.004241820362710369,1,-0.0031365442252736,1.4302
2009-08-31,-0.0031365442252736,0.0075140449438202,-0.0041261626687181,-0.0014669926650366,0.0005257647205368398,0.00181151431940046,0.004641544332721453,0.004059939788309337,0.006390449438202328,0.0025884986707709334,0.018188277087033855,0.00788500453562214,0.0020276884351839775,1.0012345592413074,61.0513739545997,0.00445629907032119,0,0.0020276884351839,1.4331
2009-09-01,0.0020276884351839,-0.0031365442252736,0.0075140449438202,0.0003497971176718,-0.0011770186510820803,0.0005901289883421901,0.006065507119457012,0.005032492512265424,-0.009270230710253125,-0.005944471641373461,0.005802434191904959,0.014281694104404098,-0.0080256821829856,1.0024461204249302,50.77777777777782,0.0036402205754830774,1,-0.0081641197404228,1.4214
2009-09-02,-0.0081641197404228,0.0020276884351839,-0.0031365442252736,-0.0041261626687181,0.00028139243901439975,0.00019910434067656,0.006055784862487733,0.004606409244124363,-0.0030065725073415983,0.0013342696629212725,0.001897133220910563,0.007363770250368156,0.0029542097488921585,1.0031813361611877,49.021864211737615,0.0033183332011739175,0,0.0031658927817643,1.4259
2009-09-03,0.0031658927817643,-0.0081641197404228,0.0020276884351839,0.0075140449438202,-0.0012634952368946002,8.672154572691e-05,0.004546628493685846,0.0046007508689810146,-0.005233410090014656,-0.0063427894333311086,0.0007722007722006374,0.007856341189674593,-0.00028050490883587374,1.0035933696534136,53.38345864661657,0.003004394851488401,1,-0.0002103934357248,1.4256
2009-09-04,-0.0002103934357248,0.0031658927817643,-0.0081641197404228,-0.0031365442252736,-0.00013113588678938031,-0.00015215369314832,0.004666969874603799,0.004378931019334929,0.005487547488391753,-0.0006992029086839713,-0.0016067062521829545,0.009515813042261444,0.0023143277929729158,1.0030477528089887,65.34653465346528,0.00301137312621913,1,0.0025252525252525,1.4292
2009-09-07,0.0025252525252525,-0.0002103934357248,0.0031658927817643,0.0020276884351839,3.7073977251339715e-05,0.00028141934889409003,0.004778066498750274,0.004448376228628252,0.00518970474787861,0.0001395576024003642,0.0027284175178396985,0.005232679829763371,0.0025180107714905557,1.0026527246570056,64.5441389290882,0.003309588320082435,1,0.0028687377553875,1.4333
2009-09-08,0.0028687377553875,0.0025252525252525,-0.0002103934357248,-0.0081641197404228,0.0038466927345175194,0.0013348370417177202,0.004157804865309203,0.005571804633561498,0.016343995510662346,0.019347122555227303,0.013287642492482155,0.014286700255366097,0.010883974045908086,1.002779208854216,67.20214190093702,0.004749961040971584,1,0.0108839740459081,1.4489
2009-09-09,0.0108839740459081,0.0028687377553875,0.0025252525252525,0.0031658927817643,0.0043039966131153,0.00229269452606485,0.004189826289660904,0.005347502630063353,0.01931150293870698,0.021670523879655068,0.023033707865168562,0.009198242723778045,0.005105560921760779,1.0037836759409315,69.86469864698637,0.006454527007013322,1,0.0054524121747532,1.4568
2009-09-10,0.0054524121747532,0.0108839740459081,0.0028687377553875,-0.0002103934357248,0.0044696337846095195,0.00160306927385746,0.003977743795628104,0.005034867607175276,0.0170236517128306,0.02251683501683499,0.01603122604028706,0.007546134321191,0.0009613403831628565,1.0043356340165452,67.42021276595736,0.007788252171211152,0,0.0006177924217463,1.4577
2009-09-11,0.0006177924217463,0.0054524121747532,0.0108839740459081,0.0025252525252525,0.0037999403489148596,0.00183440223106274,0.00461738460683299,0.0048423685044821415,0.005245358547863788,0.019101595298068874,0.018389036498391853,0.00556127703398558,-0.0009602853419302201,1.0048993417491663,68.23687752355298,0.008648712032947703,1,-0.0008232146532208,1.4565
2009-09-14,-0.0008232146532208,0.0006177924217463,0.0054524121747532,0.0028687377553875,0.0040775487882252605,0.0020573113827383,0.004589041140436932,0.004903178832436665,0.0040499725425588995,0.02051210493267286,0.020654525155257675,0.00936624051411776,0.0032924068866176798,1.005029329039409,70.49999999999983,0.009718887570969947,1,0.0042567799519395,1.4627
2009-09-15,0.0042567799519395,-0.0008232146532208,0.0006177924217463,0.0108839740459081,0.0023246276373467796,0.00308566018593215,0.002568101322853905,0.0033552884991009694,0.005556698909240598,0.011664020981434042,0.031236808780076064,0.008595988538682061,0.0021878845890879886,1.0062795058498555,77.07253886010346,0.010693881082856738,1,0.0021193682915157,1.4658
2009-09-16,0.0021193682915157,0.0042567799519395,-0.0008232146532208,0.0054524121747532,0.0019300109412418397,0.00311700377717857,0.0020707646143319305,0.00335758447610549,0.009886714727085577,0.0096787479406919,0.031559015358720854,0.006458630770276744,0.003342428376534875,1.0077382606279524,75.27932960893835,0.011742734904615748,1,0.0034793286942285,1.4709
2009-09-17,0.0034793286942285,0.0021193682915157,0.0042567799519395,0.0006177924217463,0.0022279630966369397,0.0033487984406232302,0.0019376526215783728,0.0031775338485050277,0.007725439256170086,0.011181999039582946,0.033950617283950546,0.005291723202170833,0.0021756867011149504,1.0093649775497113,81.19658119658112,0.012677959580870146,0,0.0021075531987218,1.474
2009-09-18,0.0021075531987218,0.0034793286942285,0.0021193682915157,-0.0008232146532208,0.0020533930015009397,0.0029266666752079,0.0022887730878490948,0.0035568550483103417,0.003888661481784794,0.01029866117404743,0.029596977329974905,0.006659870880054387,-0.0019669017905588056,1.0108962484635493,77.5071633237822,0.01306677709553239,0,-0.0016960651289008,1.4715
2009-09-21,-0.0016960651289008,0.0021075531987218,0.0034793286942285,0.0042567799519395,0.0006719656553536197,0.00237475722178944,0.0026778055086918605,0.003970932648793123,-0.002243524372833039,0.0033499692349765464,0.02393078908811841,0.007699645680021712,-0.0023791720481272914,1.0119330421823187,87.25806451612901,0.012911385950660437,1,-0.0026503567787971,1.4676
2009-09-22,-0.0026503567787971,-0.0016960651289008,0.0021075531987218,0.0021193682915157,0.0017880211330548196,0.0020563243852008,0.004175762875240207,0.0032803866020440805,0.0033242876526460297,0.00893709919497887,0.020705362688936413,0.00993982013658796,0.007562338193214409,1.012292577851267,88.51744186046513,0.013543926951679053,0,0.0076996456800217,1.4789
2009-09-23,0.0076996456800217,-0.0026503567787971,-0.0016960651289008,0.0034793286942285,1.0270209274379667e-05,0.0009701405752581101,0.0050717036957083775,0.003789671475867898,-0.0004077471967379731,0.0,0.0096787479406919,0.009246039839553901,-0.005409425924673749,1.0116282275741326,79.60784313725489,0.013246984123968186,0,-0.0054094259246737,1.4709
2009-09-24,-0.0054094259246737,0.0076996456800217,-0.0026503567787971,0.0021075531987218,-0.0010774991836143204,0.0005752319565113101,0.005092640673287457,0.0040286908412856945,-0.0010902153175252893,-0.005427408412483015,0.005693901351444097,0.011937244201909857,-0.002042205582028668,1.0111096192709033,73.65038560411298,0.012472490636457056,1,-0.0033312937657217,1.466
2009-09-25,-0.0033312937657217,-0.0054094259246737,0.0076996456800217,-0.0016960651289008,-0.00031536664896648046,0.0008690131762672301,0.005259338927065395,0.004022493263495987,-0.006626546757725338,-0.0016309887869521145,0.008650875386200019,0.007487577428357428,0.00204624514016787,1.0106237407944771,73.30729166666657,0.011970850546396239,0,0.0021145975443384,1.4691
2009-09-28,0.0021145975443384,-0.0033312937657217,-0.0054094259246737,-0.0026503567787971,-0.0007791010246072404,-5.356768462680995e-05,0.005607399734320789,0.004212656627692783,-0.006186688422054609,-0.003952030526028882,-0.0006153004717303068,0.010603365713503947,-0.004765795206971757,1.0095656803311066,59.41605839416046,0.010859071552230093,0,-0.0049690286570009,1.4618
2009-09-29,-0.0049690286570009,0.0021145975443384,-0.0033312937657217,0.0076996456800217,-0.0028389371246285208,-0.0005254579957868499,0.00299924727429856,0.004206499943953741,-0.00545702592087316,-0.01413212522821028,-0.005321326238231672,0.008230452674896974,-0.002189980837667733,1.0077630003670532,50.93167701863344,0.00956113562743055,1,-0.0025995348200847,1.458
2009-09-30,-0.0025995348200847,-0.0049690286570009,0.0021145975443384,-0.0054094259246737,-0.0010163111989530405,-0.00050302049483933,0.0037272928132301795,0.004230763443579677,-0.0038799264856034243,-0.005098919029165816,-0.005098919029165816,0.006833401667350013,0.0034284147010423174,1.0059543794495112,54.13642960812771,0.008866044682046992,0,0.0037037037037037,1.4634
2009-10-01,0.0037037037037037,-0.0025995348200847,-0.0049690286570009,-0.0033312937657217,-0.0017030659759440004,-0.0013902825797791599,0.004497269802347285,0.004541414773913384,-0.005677931317553675,-0.008526603001364208,-0.013907734056987753,0.01031991744066056,-0.00676506765067652,1.0035904369106499,48.06701030927843,0.0074306766230478605,1,-0.0067650676506765,1.4535
2009-10-02,-0.0067650676506765,0.0037037037037037,-0.0025995348200847,0.0021145975443384,-0.0016306294476599805,-0.0009729980483132299,0.004576354079086158,0.004699165895273588,-0.0006172839506172201,-0.008168266285480952,-0.009785932721712465,0.011461121405531644,0.002063131834124279,1.0016481787966245,46.266666666666815,0.006508599920150626,1,0.0024767801857585,1.4571
2009-10-05,0.0024767801857585,-0.0067650676506765,0.0037037037037037,-0.0049690286570009,0.00039261832615315967,-0.0001932413492270399,0.00495223712148068,0.005025519903935787,0.0008200082000819897,0.0019154467095361394,-0.0020441537203598203,0.006418134644271525,0.004871355060034226,1.0003723224380627,49.244332493702714,0.006310293672352252,1,0.0051472102120648,1.4646
2009-10-06,0.0051472102120648,0.0024767801857585,-0.0067650676506765,-0.0025995348200847,0.0019366957121283196,-0.0004511207062500999,0.004989512737289073,0.0046257679092305305,0.012796697626418885,0.009670781893004188,-0.004598012035972765,0.008015759798926726,0.004915011263567392,0.9991160077682097,50.73349633251825,0.006681303949178208,0,0.0051208521097911,1.4721
2009-10-07,0.0051208521097911,0.0051472102120648,0.0024767801857585,0.0037037037037037,0.0006660996626449798,-0.00017510576815402986,0.005230145841812667,0.004372449284844145,0.007617871113856145,0.003280032800327959,-0.0018356108504997692,0.005925623212096397,-0.002717022143730474,0.9985431742425018,46.48910411622276,0.00658473018943595,1,-0.002649276543713,1.4682
2009-10-08,-0.002649276543713,0.0051208521097911,0.0051472102120648,-0.0067650676506765,0.0035311687710393794,0.0009140513975476902,0.003894933983296866,0.004831342338243083,0.010036870135190501,0.01775025799793606,0.009072305593451624,0.00905833840329891,0.007148692810457484,0.9987147099233256,54.27631578947368,0.007319497412550335,0,0.0075602778912955,1.4793
2009-10-09,0.0075602778912955,-0.002649276543713,0.0051208521097911,0.0024767801857585,0.0021029390774285396,0.00023615481488428015,0.005397636866079039,0.005111629838034092,0.00020379050336249982,0.010500308832612548,0.002246273228507123,0.00821787557728878,-0.004529781623960618,0.9983985170949781,52.54777070063688,0.007261329311998077,1,-0.0046643682822957,1.4724
2009-10-12,-0.0046643682822957,0.0075602778912955,-0.002649276543713,0.0051472102120648,0.0017662435712829196,0.0010794309487180403,0.005209493452443019,0.004846201421260145,0.0063342868818963005,0.008807865628840839,0.010740183335613551,0.009204737732656553,0.003804606291188294,0.9989646693412709,49.204545454545425,0.007539843429092752,1,0.0034637326813367,1.4775
2009-10-13,0.0034637326813367,-0.0046643682822957,0.0075602778912955,0.0051208521097911,0.0017979107127764596,0.0018673032124523904,0.005235400006533358,0.004822018428533253,0.004055972419387599,0.00896678214795199,0.018724279835391044,0.00767521712785301,0.005279187817258903,1.0001599613370045,58.20045558086551,0.008294350575772658,1,0.0052791878172588,1.4853
2009-10-14,0.0052791878172588,0.0034637326813367,-0.0046643682822957,-0.002649276543713,0.0034184547712665797,0.0020422772169557805,0.004745847789616225,0.004926669301817395,0.014262428687856543,0.017163874131589818,0.020500205002049965,0.007164858711664611,0.005656565656565631,1.0014351496024432,65.054945054945,0.00943711998612562,1,0.0054534437487376,1.4934
2009-10-15,0.0054534437487376,0.0052791878172588,0.0034637326813367,0.0075602778912955,0.0019197914522816046,0.002725480111660493,0.004270249875742916,0.003945651912064561,0.010829103214889946,0.009599134725883918,0.027519779841761238,0.008503515232675028,0.00013393156097232838,1.0034903361530174,63.86363636363627,0.010232883826303718,0,6.696129637062675e-05,1.4935
2009-10-16,6.696129637062675e-05,0.0054534437487376,0.0052791878172588,-0.0046643682822957,0.002437532869035365,0.002270235973231953,0.003324617933178271,0.004229921920373647,0.0034336497677236455,0.012224938875305735,0.02285361334156888,0.007917337627482429,-0.002075661198527019,1.0051081751180246,67.06443914081132,0.010492438016456829,1,-0.0020756611985269,1.4904
2009-10-19,-0.0020756611985269,6.696129637062675e-05,0.0054534437487376,0.0034637326813367,0.002657293042376185,0.002211768306829553,0.0034435957503935683,0.0041895852060998785,0.0025445292620864812,0.01333333333333342,0.02225863717055865,0.01015228426395931,0.004697356059589396,1.0063109464383868,72.58064516129022,0.01111867063818428,0,0.0045625335480408,1.4972
2009-10-20,0.0045625335480408,-0.0020756611985269,6.696129637062675e-05,0.0052791878172588,0.001120557803263185,0.001459234258019823,0.003686900111647477,0.004283788562797167,6.695681285573407e-05,0.005588096680805288,0.014604986074315596,0.007431708623460169,-0.001937854994988241,1.0072675355152896,67.76470588235281,0.011195420747649454,1,-0.0024044883783062,1.4936
2009-10-21,-0.0024044883783062,0.0045625335480408,-0.0020756611985269,0.0054534437487376,0.0009538112067025449,0.0021861329889845626,0.00345340695673935,0.004122870267114478,0.0067767042404722755,0.004754252042319385,0.021999727557553417,0.010529823392202623,0.004619710765934592,1.008446008896598,78.65853658536562,0.011678396807798697,1,0.0046197107659344,1.5005
2009-10-22,0.0046197107659344,-0.0024044883783062,0.0045625335480408,6.696129637062675e-05,0.0012336545355656797,0.0015767229939236428,0.003420107231451757,0.0036652365328378573,0.0036735239113010465,0.006160026782725092,0.015818292435611392,0.006255406934185184,0.001532924553452392,1.0087772724811868,78.28784119106676,0.0120992082873137,0,0.0014661779406863,1.5027
2009-10-23,0.0014661779406863,0.0046197107659344,-0.0024044883783062,-0.0020756611985269,0.0013825992461567998,0.0019100660575960826,0.003252044498930068,0.00314991576025323,0.0047536154258167596,0.0069108964036499465,0.019220320565063842,0.004931032184980391,-0.0011315228966986388,1.009612914565391,74.03462050599182,0.012131477015853376,0,-0.0013309376455713,1.5007
2009-10-26,-0.0013309376455713,0.0014661779406863,0.0046197107659344,0.0045625335480408,-0.0014356847673761802,0.0006108041375000029,0.005280579732376648,0.004724083266580516,-0.00939686771076309,-0.007213465134918606,0.0060236886632825115,0.014666307857911762,-0.009462881514061036,1.0093752744023938,58.73015873015866,0.010877767592164078,0,-0.0095288865196241,1.4864
2009-10-27,-0.0095288865196241,-0.0013309376455713,0.0014661779406863,-0.0024044883783062,-0.0016948301487655002,-0.0002871361727511571,0.005371029361917382,0.004589611199466907,-0.014507220336727134,-0.008502945902517323,-0.0029623645054870362,0.010534134647849169,-0.0039012578193312743,1.0082982650922798,57.604790419161745,0.009332807016998235,0,-0.0037002152852528,1.4809
2009-10-28,-0.0037002152852528,-0.0095288865196241,-0.0013309376455713,0.0046197107659344,-0.0038477546775348,-0.001446971735416127,0.0042469461359339504,0.004440819140068628,-0.01925767974945025,-0.019126957680772994,-0.0144636400160707,0.010191602119853175,-0.006279116872594751,1.0065550873618052,45.39877300613495,0.007290085118882406,1,-0.0061449118779121,1.4718
2009-10-29,-0.0061449118779121,-0.0037002152852528,-0.0095288865196241,0.0014661779406863,-0.00252392272932202,-0.0006451340968781699,0.0066622887241319885,0.005371026855342575,-0.0018164693218514216,-0.012643907632927331,-0.0065617676598593855,0.011794837231246257,0.0078114386632251506,1.0048700259173007,56.53179190751449,0.006555871835528304,0,0.0080853376817502,1.4837
2009-10-30,0.0080853376817502,-0.0061449118779121,-0.0037002152852528,-0.0013309376455713,-0.0037000752959144207,-0.0011587380248788098,0.006913388038639667,0.0057548709960911016,-0.0053345938280775496,-0.018458052908642553,-0.011674718196457268,0.010522742701968818,-0.007144782960366637,1.0031596108760676,47.55700325732902,0.0050523614644040205,1,-0.0072117004785333,1.473
2009-11-02,-0.0072117004785333,0.0080853376817502,-0.0061449118779121,-0.0095288865196241,-0.0011968777611681806,-0.00131628126427218,0.006530563448001719,0.0056003342856474625,0.003804864791411955,-0.006054897739504739,-0.013224686080683945,0.010829836198727504,0.00380486479141191,1.0013939393939395,45.546786922209684,0.0041678178805955035,0,0.0029871011541071,1.4774
2009-11-03,0.0029871011541071,-0.0072117004785333,0.0080853376817502,-0.0037002152852528,-0.0012013859427801408,-0.00144810804577282,0.00653273099992414,0.005644139938977456,-0.007953090247354577,-0.0060773853737592365,-0.014528655597214835,0.012500849242475843,-0.003722756193312617,0.9999393935312696,37.514518002322845,0.0029885564644425155,1,-0.0037227561933126,1.4719
2009-11-04,-0.0037227561933126,0.0029871011541071,-0.0072117004785333,-0.0061449118779121,0.0019434874580077793,-0.0009521336097635102,0.007298000397611144,0.006403433617308028,0.008825526137135054,0.009648050006794362,-0.009663445518160563,0.013862718707940749,0.009305168783535996,0.998364605486311,46.25374625374623,0.003155362403759243,1,0.0095794551260275,1.486
2009-11-05,0.0095794551260275,-0.0037227561933126,0.0029871011541071,0.0080853376817502,0.0004879273240803794,-0.0010179977026208201,0.0064423990473537725,0.006379136897179507,0.00663327467172059,0.002358967446249194,-0.010314766753177551,0.007194728348574456,0.0006728569506123752,0.997056399387731,48.37067209775974,0.0033458187675685647,0,0.0008075370121132,1.4872
2009-11-06,0.0008075370121132,0.0095794551260275,-0.0037227561933126,-0.0072117004785333,0.0015537208893943593,-0.00107317720326003,0.005164160211140097,0.006384528829116921,0.008492424757116535,0.00773930753564156,-0.01086159792097019,0.006804095931015898,-0.0016813504606901395,0.995557797393863,43.20594479830142,0.0032335459042560633,1,-0.0018827326519634,1.4844
2009-11-09,-0.0018827326519634,0.0008075370121132,0.0095794551260275,0.0029871011541071,0.0030177396238113994,0.00091043093132161,0.00652928356427033,0.006544944703089859,0.009219380888290774,0.015094084201976443,0.00894779332615725,0.011869040474761644,0.01003502155172423,0.9957089621199138,52.88007554296506,0.004329246129247677,0,0.0103071948261923,1.4997
2009-11-10,0.0103071948261923,-0.0018827326519634,0.0008075370121132,-0.0037227561933126,0.0036422668576729595,0.00122044045744641,0.00583589386238431,0.006373463711095669,0.007799892415276899,0.018275698077314884,0.012087244243365491,0.005537763544168651,-0.0006667555674090624,0.9964599035374095,49.14914914914913,0.00506656971145758,0,-0.0006001200240048,1.4988
2009-11-11,-0.0006001200240048,0.0103071948261923,-0.0018827326519634,0.0095794551260275,0.0016596557897666398,0.00180157162388721,0.00492783446081845,0.005872524065953139,0.00936405281595265,0.008277254374158716,0.018005163745073993,0.006474003871053741,-0.0004669779853236457,0.9980757670905799,47.75967413441958,0.0055466201566483075,0,-0.0003336002135041,1.4983
2009-11-12,-0.0003336002135041,-0.0006001200240048,0.0103071948261923,0.0008075370121132,-0.0003439393120486401,7.199400601587015e-05,0.006973074763402361,0.006344228469125261,-0.010135360405414517,-0.0018154922001076823,0.0005391925591426983,0.013068373189626194,-0.009342676009342684,0.9984312592587614,42.636363636363654,0.004758664007932456,1,-0.0092104384969632,1.4845
2009-11-13,-0.0092104384969632,-0.0003336002135041,-0.0006001200240048,-0.0018827326519634,0.0008544327488256599,0.0012040768191100102,0.007155007496319361,0.005894189620990072,-0.005471043501467876,0.004176771759633491,0.011948404616428876,0.007580839930229497,0.0037710437710436547,0.9996069776581915,52.062868369351655,0.004573699344318394,1,0.0041091276524081,1.4906
2009-11-16,0.0041091276524081,-0.0092104384969632,-0.0003336002135041,0.0103071948261923,-0.00036170902065274025,0.0013280153015793302,0.005463459461885761,0.005948626503177051,-0.0009343923112861141,-0.0018670400746817473,0.013198862867199068,0.009018638519607235,0.004630872483221414,1.0009271389700696,57.79727095516555,0.004879226182292307,0,0.0042264859788003,1.4969
2009-11-17,0.0042264859788003,0.0041091276524081,-0.0092104384969632,-0.0006001200240048,-0.0014708920437093201,0.0010856874069818203,0.006054909394732814,0.0062203905261711216,0.0021556079488043167,-0.007405924739791736,0.010734424892995476,0.01283860993479876,-0.006212424849699456,1.00218727215915,57.74099318403115,0.0043290922099665785,1,-0.0061460351392877,1.4877
2009-11-18,-0.0061460351392877,0.0042264859788003,0.0041091276524081,-0.0003336002135041,-0.0002480249283460403,0.0007058154307103002,0.006900423149121469,0.005741618845918817,0.003823963504629102,-0.001334846158980163,0.006931359353970379,0.008955423377664959,0.00598359553583428,1.0030209449946066,56.338028169014045,0.004534781066862559,0,0.0057807353633123,1.4963
