,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,signal,position,strategy_return,strategy_equity,buy_hold,strategy_drawdown
2015-04-01,1.07396,1.08001,1.0716,1.07696,0.0028214129412529,0.002817440226452,-0.1675993198330465,0.8324006801669535,1.2363580151491729,-0.3267316829207273,1.077468,1.1099755999999998,0,0.0,0.0,0.9245128996393281,0.8324006801669958,-0.179663132388501
2015-04-02,1.07694,1.09054,1.0748,1.08757,0.0098518050809686,0.0098035924450091,-0.159398670582776,0.840601329417224,1.2363580151491729,-0.3200987746936705,1.076692,1.1089884,0,0.0,0.0,0.9245128996393281,0.8406013294172667,-0.179663132388501
2015-04-03,1.08757,1.1027,1.0861,1.09635,0.0080730435742066,0.0080406308870982,-0.1526124594218547,0.8473875405781452,1.2363580151491729,-0.314609902475616,1.0772819999999999,1.1085091999999999,0,0.0,0.0,0.9245128996393281,0.8473875405781884,-0.179663132388501
2015-04-06,1.10019,1.10356,1.0907,1.09308,-0.0029826241619919,-0.0029870810497914,-0.1551398979749539,0.844860102025046,1.2363580151491729,-0.3166541635408821,1.0777005000000002,1.1078991999999999,0,0.0,-0.0,0.9245128996393281,0.844860102025089,-0.179663132388501
2015-04-07,1.09309,1.09548,1.0801,1.0824,-0.0097705565923811,-0.0098186016881404,-0.1633946514144345,0.8366053485855655,1.2363580151491729,-0.323330832708174,1.078391,1.1068056,0,0.0,-0.0,0.9245128996393281,0.836605348585608,-0.179663132388501
2015-04-08,1.0825,1.08875,1.0762,1.07835,-0.0037416851441243,-0.0037487027585882,-0.166524965218732,0.8334750347812679,1.2363580151491729,-0.3258627156789168,1.079555,1.10582,0,0.0,-0.0,0.9245128996393281,0.8334750347813102,-0.179663132388501
2015-04-09,1.07832,1.079,1.0635,1.06633,-0.011146659247925,-0.0112092487983355,-0.1758154274230913,0.8241845725769087,1.2363580151491729,-0.3333770942735654,1.0797614999999998,1.1044905999999999,0,0.0,-0.0,0.9245128996393281,0.8241845725769505,-0.179663132388501
2015-04-10,1.06635,1.06837,1.0566,1.05968,-0.0062363433458685,-0.0062558705629853,-0.1809553253980488,0.8190446746019512,1.2363580151491729,-0.337534383595896,1.0802454999999997,1.1031123999999999,0,0.0,-0.0,0.9245128996393281,0.8190446746019928,-0.179663132388501
2015-04-13,1.06126,1.06198,1.0519,1.05725,-0.0022931451004075,-0.0022957783840712,-0.1828335136806271,0.8171664863193728,1.2363580151491729,-0.3390535133783415,1.080258,1.1015868,0,0.0,-0.0,0.9245128996393281,0.8171664863194145,-0.179663132388501
2015-04-14,1.05725,1.07073,1.0529,1.06506,0.00738708914637,0.0073599382321692,-0.1767970319987599,0.82320296800124,1.2363580151491729,-0.3341710427606873,1.0805425,1.0999596,0,0.0,0.0,0.9245128996393281,0.823202968001282,-0.179663132388501
2015-04-15,1.06507,1.0702,1.0569,1.06756,0.0023472855989334,0.0023445350275022,-0.1748647395269713,0.8251352604730287,1.2363580151491729,-0.3326081520380065,1.079809,1.0986428,0,0.0,0.0,0.9245128996393281,0.8251352604730707,-0.179663132388501
2015-04-16,1.06755,1.08177,1.0623,1.076,0.0079058788264827,0.00787479110946,-0.1683413201422132,0.8316586798577867,1.2363580151491729,-0.3273318329582365,1.0802675,1.0972108,0,0.0,0.0,0.9245128996393281,0.8316586798578292,-0.179663132388501
2015-04-17,1.07601,1.08487,1.07332,1.08051,0.0041914498141264,0.0041826901569327,-0.1648554645231067,0.8351445354768933,1.2363580151491729,-0.3245123780945206,1.0802355,1.096202,0,0.0,0.0,0.9245128996393281,0.8351445354769359,-0.179663132388501
2015-04-20,1.0794,1.08185,1.07115,1.07377,-0.0062377951152697,-0.0062573314440026,-0.1700649250270487,0.8299350749729513,1.2363580151491729,-0.3287259314828678,1.079132,1.0950286,0,0.0,-0.0,0.9245128996393281,0.8299350749729937,-0.179663132388501
2015-04-21,1.07377,1.07813,1.0658,1.07375,-1.8625962729390544e-05,-1.862613619478832e-05,-0.1700803833668229,0.829919616633177,1.2363580151491729,-0.3287384346086491,1.0782545,1.0938724,0,0.0,-0.0,0.9245128996393281,0.8299196166332194,-0.179663132388501
2015-04-22,1.07375,1.08009,1.0706,1.07192,-0.0017043073341094,-0.0017057613181125,-0.1714948214561721,0.8285051785438279,1.2363580151491729,-0.3298824706176514,1.0770300000000002,1.0926522,0,0.0,-0.0,0.9245128996393281,0.8285051785438702,-0.179663132388501
2015-04-23,1.07196,1.08458,1.0665,1.08148,0.0089185760131353,0.0088790404077395,-0.1641057350440526,0.8358942649559473,1.2363580151491729,-0.3239059764941204,1.0767095,1.0914804,0,0.0,0.0,0.9245128996393281,0.83589426495599,-0.179663132388501
2015-04-24,1.08152,1.09002,1.0782,1.08695,0.0050578836409365,0.0050451355150959,-0.1598778791157793,0.8401221208842207,1.2363580151491729,-0.320486371592895,1.0765895,1.0904644000000001,0,0.0,0.0,0.9245128996393281,0.8401221208842635,-0.179663132388501
2015-04-27,1.0865,1.09266,1.0818,1.0875,0.0005060030360179,0.0005058750596509,-0.159452774771986,0.840547225228014,1.2363580151491729,-0.3201425356339055,1.07682,1.0895234,0,0.0,0.0,0.9245128996393281,0.8405472252280568,-0.179663132388501
2015-04-28,1.08756,1.09911,1.0858,1.09748,0.0091770114942528,0.0091351585858179,-0.1517390632246061,0.8482609367753938,1.2363580151491729,-0.3139034758689643,1.0779975,1.088655,0,0.0,0.0,0.9245128996393281,0.848260936775437,-0.179663132388501
2015-04-29,1.09748,1.11878,1.0957,1.1118,0.0130480737689979,0.0129636809707118,-0.1406708919462015,0.8593291080537985,1.2363580151491729,-0.3049512378094494,1.0797395,1.0880868,0,0.0,0.0,0.9245128996393281,0.8593291080538422,-0.179663132388501
2015-04-30,1.1118,1.12662,1.1069,1.12109,0.008355819391977,0.0083211027894971,-0.1334904931210352,0.8665095068789648,1.2363580151491729,-0.2991435358839679,1.0814154999999999,1.0877838,0,0.0,0.0,0.9245128996393281,0.8665095068790089,-0.179663132388501
2015-05-01,1.12109,1.129,1.1174,1.11958,-0.0013469034600254,-0.0013478113498088,-0.1346575977739954,0.8653424022260046,1.2363580151491729,-0.3000875218804669,1.082577,1.0874168,0,0.0,-0.0,0.9245128996393281,0.8653424022260486,-0.179663132388501
2015-05-04,1.11855,1.12246,1.112,1.11454,-0.0045016881330498,-0.0045118512433116,-0.1385530993971211,0.8614469006028789,1.2363580151491729,-0.3032383095773913,1.08365,1.0870355999999999,0,0.0,-0.0,0.9245128996393281,0.8614469006029227,-0.179663132388501
2015-05-05,1.11457,1.12231,1.1064,1.11796,0.0030685305148312,0.0030638321839318,-0.1359097232957143,0.8640902767042856,1.2363580151491729,-0.301100275068764,1.0854279999999998,1.0867152,0,0.0,0.0,0.9245128996393281,0.8640902767043296,-0.179663132388501
2015-05-06,1.11795,1.13701,1.1173,1.13429,0.0146069626820279,0.0145013086165844,-0.1232879888699916,0.8767120111300084,1.2363580151491729,-0.2908914728682138,1.088225,1.0866724,1,0.0,0.0,0.9245128996393281,0.8767120111300529,-0.179663132388501
2015-05-07,1.13425,1.13917,1.1224,1.1238,-0.0092480758888821,-0.0092911048381639,-0.1313958880816164,0.8686041119183836,1.2363580151491729,-0.297449362340582,1.0910985,1.08676,1,1.0,-0.0092480758888821,0.9159629341832132,0.8686041119184278,-0.18724966999462
2015-05-08,1.12414,1.1289,1.1177,1.1192,-0.0040932550275849,-0.0041016553268263,-0.1349513062297073,0.8650486937702927,1.2363580151491729,-0.3003250812703144,1.0940745,1.086771,1,1.0,-0.0040932550275849,0.9122136642977863,0.8650486937703368,-0.19057646436908585
2015-05-11,1.11967,1.12025,1.1128,1.11484,-0.0038956397426732,-0.003903247511688,-0.1383212243005064,0.8616787756994936,1.2363580151491729,-0.3030507626906694,1.096954,1.0867099999999998,1,1.0,-0.0038956397426732,0.9086600084933383,0.8616787756995375,-0.1937296868631447
2015-05-12,1.11484,1.12788,1.1131,1.12153,0.0060008611101143,0.0059829276514498,-0.1331504096460004,0.8668495903539996,1.2363580151491729,-0.2988684671167761,1.0997774999999999,1.0867803999999999,1,1.0,0.0060008611101143,0.9141127510006221,0.8668495903540439,-0.1888913706968021
2015-05-13,1.12151,1.13827,1.1201,1.13527,0.0122511212361684,0.0121766835967646,-0.1225305302210506,0.8774694697789494,1.2363580151491729,-0.2902788197049231,1.103163,1.0873249999999999,1,1.0,0.0122511212361684,0.9253116571366582,0.8774694697789942,-0.17895438054350615
2015-05-14,1.13528,1.14447,1.1338,1.14034,0.0044658979802161,0.0044559554483961,-0.1186118410882635,0.8813881589117365,1.2363580151491729,-0.2871092773193267,1.1063800000000001,1.08807,1,1.0,0.0044658979802161,0.9294440045973352,0.8813881589117816,-0.1752876745699101
2015-05-15,1.14038,1.14667,1.1321,1.1442,0.0033849553641898,0.0033792392982344,-0.1156283815118218,0.8843716184881781,1.2363580151491729,-0.2846961740435076,1.1095645,1.0892629999999999,1,1.0,0.0033849553641898,0.9325901310664111,0.8843716184882234,-0.17249606016003202
2015-05-18,1.144,1.1447,1.1297,1.13143,-0.0111606362524036,-0.0112233834558048,-0.1254985314577178,0.8745014685422822,1.2363580151491729,-0.2926794198549606,1.1124475,1.0901974,1,1.0,-0.0111606362524036,0.9221818318409974,0.8745014685423269,-0.1817315306300168
2015-05-19,1.13149,1.13264,1.1117,1.11461,-0.0148661428457791,-0.0149777514549756,-0.1384989952079109,0.861501004792089,1.2363580151491729,-0.3031945486371561,1.1144905,1.0911178,1,1.0,-0.0148661428457791,0.9084725449990669,0.8615010047921331,-0.193896026581868
2015-05-20,1.11466,1.11522,1.106,1.10952,-0.0045666197145189,-0.0045770785755683,-0.1424331426804724,0.8575668573195275,1.2363580151491729,-0.306376594148534,1.1163705,1.0922068,1,1.0,-0.0045666197145189,0.904323896364975,0.8575668573195715,-0.19757719687883127
2015-05-21,1.10951,1.11814,1.1077,1.11078,0.0011356262167423,0.0011349818810604,-0.141459267274691,0.858540732725309,1.2363580151491729,-0.3055888972243029,1.1178355,1.0931784,1,1.0,0.0011356262167423,0.9053508702901136,0.8585407327253529,-0.19666594450669503
2015-05-22,1.1108,1.12081,1.0999,1.1002,-0.0095248384018438,-0.0095704897877825,-0.1496367290153002,0.8503632709846998,1.2363580151491729,-0.3122030507626876,1.118498,1.0941824,1,1.0,-0.0095248384018438,0.8967275495536317,0.8503632709847434,-0.20431757156796657
2015-05-25,1.10017,1.10097,1.0956,1.0977,-0.0022723141247047,-0.002274899748087,-0.1515690214870888,0.8484309785129112,1.2363580151491729,-0.3137659414853684,1.119008,1.0949964,1,1.0,-0.0022723141247047,0.8946899028767691,0.8484309785129547,-0.20612561198887203
2015-05-26,1.09781,1.09801,1.0861,1.0885,-0.0083811606085449,-0.0084164800186685,-0.1586798577832705,0.8413201422167295,1.2363580151491729,-0.3195173793448331,1.1185589999999999,1.095579,1,1.0,-0.0083811606085449,0.8871913631059155,0.8413201422167728,-0.21277920073780354
2015-05-27,1.0886,1.093,1.0817,1.09037,0.0017179604960955,0.0017164864899105,-0.1572345030143727,0.8427654969856273,1.2363580151491729,-0.318348337084268,1.1174875,1.0957417999999999,1,1.0,0.0017179604960955,0.8887155228202086,0.8427654969856706,-0.21142678650296634
2015-05-28,1.09038,1.09743,1.0866,1.09691,0.0059979639938736,0.0059800478125507,-0.1521796259081739,0.8478203740918261,1.2363580151491729,-0.3142598149537353,1.1162785000000002,1.0963434,1,1.0,0.0059979639938736,0.8940460065268808,0.8478203740918697,-0.20669695276187788
2015-05-29,1.09691,1.10062,1.0924,1.09908,0.0019782844536013,0.0019763302258328,-0.1505023960426615,0.8494976039573384,1.2363580151491729,-0.3129032258064487,1.1152535,1.096702,1,1.0,0.0019782844536013,0.8958146838423974,0.8494976039573822,-0.2051275736765321
2015-06-01,1.09681,1.098,1.0885,1.09275,-0.0057593623758052,-0.0057760114594725,-0.1553949605812301,0.8446050394187699,1.2363580151491729,-0.3168604651162761,1.1141640000000002,1.0966402,1,1.0,-0.0057593623758052,0.8906553624565816,0.8446050394188134,-0.20970553202226447
2015-06-02,1.09281,1.11939,1.0914,1.11511,0.0204621368107984,0.0202555999932596,-0.1381125367135535,0.8618874632864465,1.2363580151491729,-0.3028819704926202,1.1140215,1.0971164,1,1.0,0.0204621368107984,0.9088800743344395,0.8618874632864909,-0.19353441849768685
2015-06-03,1.1151,1.12851,1.10787,1.12654,0.0102501098546332,0.0101979337164878,-0.1292780955325362,0.8707219044674638,1.2363580151491729,-0.295736434108524,1.113634,1.097719,1,1.0,0.0102501098546332,0.9181961949410548,0.8707219044675086,-0.18526805769330745
2015-06-04,1.12652,1.138,1.1199,1.12027,-0.005565714488611,-0.0055812607885073,-0.1341242850517818,0.8658757149482181,1.2363580151491729,-0.2996561640410071,1.1134575000000002,1.0983666,1,1.0,-0.005565714488611,0.9130857770754839,0.8658757149482629,-0.18980262306893794
2015-06-05,1.12025,1.128,1.1048,1.11068,-0.0085604363233865,-0.0085972873161768,-0.1415365589735628,0.8584634410264371,1.2363580151491729,-0.3056514128532104,1.1130315000000002,1.0987932,1,1.0,-0.0085604363233865,0.9052693644230393,0.8584634410264814,-0.1967382661235311
2015-06-08,1.11079,1.13069,1.1081,1.12793,0.0155310260381029,0.0154116540463294,-0.1282037409182218,0.8717962590817782,1.2363580151491729,-0.2948674668667136,1.113686,1.0996940000000002,1,1.0,0.0155310260381029,0.9193291264933905,0.8717962590818231,-0.18426278721928388
2015-06-09,1.1279,1.13454,1.1212,1.12727,-0.0005851426950255,-0.0005853139578243,-0.128713866130774,0.8712861338692259,1.2363580151491729,-0.2952800700175013,1.113973,1.1007608,1,1.0,-0.0005851426950255,0.9187911877706987,0.8712861338692708,-0.184740109890403
2015-06-10,1.12735,1.13865,1.12593,1.13236,0.0045153335048391,0.0045051699695257,-0.1247797186582125,0.8752202813417874,1.2363580151491729,-0.2920980245061235,1.1138275,1.1018688,1,1.0,0.0045153335048391,0.9229398364047906,0.8752202813418325,-0.18105893959343972
2015-06-11,1.13237,1.13312,1.1181,1.12392,-0.007453460030379,-0.0074813758631221,-0.1313031380429706,0.8686968619570293,1.2363580151491729,-0.2973743435858934,1.1130065,1.1025958,1,1.0,-0.007453460030379,0.916060741223703,0.8686968619570741,-0.18716288405441622
2015-06-12,1.12385,1.12965,1.1148,1.12571,0.0015926400455548,0.0015913731393694,-0.1299196166331701,0.8700803833668299,1.2363580151491729,-0.296255313828454,1.112082,1.103183,1,1.0,0.0015926400455548,0.9175196962443365,0.8700803833668748,-0.18586832711304796
2015-06-15,1.1226,1.12944,1.1186,1.1276,0.0016789404020574,0.001677532557192,-0.1284588035244979,0.8715411964755021,1.2363580151491729,-0.2950737684421074,1.1118905000000001,1.1038734000000001,1,1.0,0.0016789404020574,0.9190601571320446,0.871541196475547,-0.18450144855484343
2015-06-16,1.12761,1.133,1.1203,1.12466,-0.0026073075558707,-0.0026107125019984,-0.1307311794713211,0.8692688205286788,1.2363580151491729,-0.2969117279319799,1.1123930000000002,1.1047186,1,1.0,-0.0026073075558707,0.9166638846400545,0.8692688205287237,-0.18662770408982796
2015-06-17,1.1246,1.13578,1.12037,1.1341,0.0083936478580193,0.0083586170833258,-0.1234348430978476,0.8765651569021523,1.2363580151491729,-0.2910102525631377,1.113622,1.1058336,1,1.0,0.0083936478580193,0.9243580384918872,0.8765651569021976,-0.17980054346048926
2015-06-18,1.13411,1.14362,1.1336,1.13717,0.0027069923287186,0.0027033350236957,-0.1210619879424915,0.8789380120575084,1.2363580151491729,-0.289091022755686,1.1149415,1.1072504,1,1.0,0.0027069923287186,0.9268602686110742,0.8789380120575538,-0.1775802698236176
2015-06-19,1.1371,1.13873,1.1291,1.135,-0.0019082459087031,-0.0019100689294777,-0.122739217808004,0.877260782191996,1.2363580151491729,-0.2904476119029727,1.1166814999999999,1.1087568,1,1.0,-0.0019082459087031,0.9250915912955576,0.8772607821920414,-0.17914964890896343
2015-06-22,1.13605,1.14103,1.1311,1.13416,-0.0007400881057267,-0.0007403621061268,-0.1233884680785248,0.8766115319214751,1.2363580151491729,-0.2909727431857934,1.1185045,1.110295,1,1.0,-0.0007400881057267,0.924406942012132,0.8766115319215206,-0.17975715049038746
2015-06-23,1.1341,1.13474,1.11339,1.11712,-0.0150243351908021,-0.015138343892705,-0.1365589735662357,0.8634410264337643,1.2363580151491729,-0.3016254063515851,1.1199355,1.1113362,1,1.0,-0.0150243351908021,0.9105183422626374,0.8634410264338092,-0.19208075399927851
2015-06-24,1.11712,1.12347,1.1157,1.12051,0.0030345889429963,0.0030299938717245,-0.1339387849744904,0.8660612150255096,1.2363580151491729,-0.29950612653163,1.1214425000000001,1.1123952,1,1.0,0.0030345889429963,0.913281391156463,0.8660612150255547,-0.18962905118853074
2015-06-25,1.12051,1.12277,1.1151,1.12006,-0.000401602841563,-0.0004016835055815,-0.1342865976194122,0.8657134023805878,1.2363580151491729,-0.2997874468617124,1.1225999999999998,1.1132764,1,1.0,-0.000401602841563,0.912914614754628,0.8657134023806329,-0.1899544984642935
2015-06-26,1.12006,1.122,1.1129,1.11617,-0.0034730282306304,-0.0034790731934518,-0.137293244705515,0.8627067552944849,1.2363580151491729,-0.3022193048262035,1.1234545,1.1139896,1,1.0,-0.0034730282306304,0.90974403652543,0.8627067552945298,-0.19276780935922225
2015-06-29,1.09901,1.12785,1.0967,1.12158,0.0048469319189727,0.0048352233629331,-0.1331117637965647,0.8668882362034352,1.2363580151491729,-0.2988372093023226,1.1248960000000001,1.1149458,1,1.0,0.0048469319189727,0.9141535039341603,0.8668882362034803,-0.1888552098883831
2015-06-30,1.1213,1.12443,1.1111,1.11288,-0.0077569143529663,-0.0077871557009802,-0.1398361415983888,0.8601638584016111,1.2363580151491729,-0.3042760690172513,1.1247845,1.1157284,1,1.0,-0.0077569143529663,0.907062493498679,0.8601638584016559,-0.19514719055313376
2015-07-01,1.11288,1.11713,1.1039,1.1044,-0.0076198691682841,-0.0076490486953157,-0.1463904776626956,0.8536095223373044,1.2363580151491729,-0.3095773943485842,1.1236774999999999,1.116378,1,1.0,-0.0076198691682841,0.9001507959707615,0.8536095223373489,-0.20128006366084472
2015-07-02,1.1044,1.11211,1.103,1.10894,0.0041108294096341,0.0041024030354475,-0.1428814345339276,0.8571185654660723,1.2363580151491729,-0.3067391847961961,1.123111,1.1169272000000001,1,1.0,0.0041108294096341,0.9038511623359438,0.857118565466117,-0.19799666225648058
2015-07-03,1.10895,1.112,1.1064,1.1115,0.0023085108301621,0.0023058503128043,-0.1409027670428162,0.8590972329571838,1.2363580151491729,-0.3051387846961712,1.123152,1.1174182000000001,1,1.0,0.0023085108301621,0.9059377125330509,0.8590972329572285,-0.1961452288654735
2015-07-06,1.10217,1.10955,1.0989,1.10542,-0.0054700854700853,-0.005485101170755,-0.1456021023342057,0.8543978976657942,1.2363580151491729,-0.3089397349337304,1.1220265,1.1177766,1,1.0,-0.0054700854700853,0.9009821558149215,0.8543978976658386,-0.20054238316911527
2015-07-07,1.10545,1.10562,1.0914,1.10044,-0.0045050749941198,-0.0045152534257072,-0.1494512289380085,0.8505487710619914,1.2363580151491729,-0.3120530132533103,1.1206850000000002,1.1178358,1,1.0,-0.0045050749941198,0.8969231636346116,0.8505487710620357,-0.20414399968755867
2015-07-08,1.10044,1.10927,1.0971,1.10749,0.0064065282977718,0.0063860937253646,-0.1440021641675648,0.8559978358324352,1.2363580151491729,-0.3076456614153507,1.1194415,1.1177496,1,1.0,0.0064065282977718,0.9026693272633638,0.8559978358324798,-0.19904532570060546
2015-07-09,1.10749,1.1125,1.099,1.10703,-0.0004153536375047,-0.0004154399207197,-0.144357705982374,0.8556422940176259,1.2363580151491729,-0.3079332333083241,1.118597,1.1174684,1,1.0,-0.0004153536375047,0.9022944002748211,0.8556422940176707,-0.19937800513805204
2015-07-10,1.10695,1.12159,1.1052,1.11516,0.0073439744180374,0.0073171387448143,-0.1380738908641177,0.8619261091358823,1.2363580151491729,-0.3028507126781665,1.1180695,1.11738,1,1.0,0.0073439744180374,0.9089208272679778,0.8619261091359274,-0.19349825768926776
2015-07-13,1.1119,1.11969,1.09939,1.10067,-0.0129936511352629,-0.0130788070822748,-0.149273458030604,0.850726541969396,1.2363580151491729,-0.3119092273068237,1.116723,1.1171026,0,1.0,-0.0129936511352629,0.8971106271288832,0.8507265419694406,-0.2039776599688351
2015-07-14,1.10063,1.10846,1.0964,1.10123,0.0005087810151997,0.000508651630023,-0.1488406245169233,0.8511593754830766,1.2363580151491729,-0.3115591397849432,1.1155515,1.116768,0,0.0,0.0,0.8971106271288832,0.8511593754831213,-0.2039776599688351
2015-07-15,1.10121,1.10356,1.0928,1.09586,-0.0048763655185564,-0.004888293782407,-0.152991188746325,0.847008811253675,1.2363580151491729,-0.3149162290572612,1.1136395000000001,1.1159994,0,0.0,-0.0,0.8971106271288832,0.8470088112537194,-0.2039776599688351
2015-07-16,1.09586,1.09627,1.0854,1.08792,-0.0072454510612669,-0.0072718268218856,-0.1591281496367254,0.8408718503632746,1.2363580151491729,-0.319879969992495,1.111177,1.1152818,0,0.0,-0.0,0.8971106271288832,0.8408718503633187,-0.2039776599688351
2015-07-17,1.08793,1.09069,1.0824,1.0828,-0.004706228399147,-0.0047173375605574,-0.1630854846189483,0.8369145153810517,1.2363580151491729,-0.3230807701925451,1.108567,1.1145538000000001,0,0.0,-0.0,0.8971106271288832,0.8369145153810955,-0.2039776599688351
2015-07-20,1.08385,1.08703,1.0807,1.08293,0.0001200591060213,0.0001200518995036,-0.1629850054104153,0.8370149945895846,1.2363580151491729,-0.3229994998749657,1.1060055,1.1139156,0,0.0,0.0,0.8971106271288832,0.8370149945896285,-0.2039776599688351
2015-07-21,1.08293,1.09691,1.0809,1.09359,0.0098436648721524,0.0097955316170899,-0.1547457103107089,0.8452542896892911,1.2363580151491729,-0.3163353338334552,1.104829,1.1133568,0,0.0,0.0,0.8971106271288832,0.8452542896893352,-0.2039776599688351
2015-07-22,1.0936,1.09667,1.0868,1.09297,-0.0005669400780914,-0.0005671008493855,-0.1552249188437124,0.8447750811562875,1.2363580151491729,-0.31672293073268,1.103452,1.1125108,0,0.0,-0.0,0.8971106271288832,0.8447750811563316,-0.2039776599688351
2015-07-23,1.093,1.10179,1.0919,1.0984,0.004968114403872,0.004955814046407,-0.1510279795949878,0.8489720204050122,1.2363580151491729,-0.3133283320830176,1.102369,1.111672,0,0.0,0.0,0.8971106271288832,0.8489720204050565,-0.2039776599688351
2015-07-24,1.0984,1.09958,1.0922,1.098,-0.0003641660597232,-0.0003642323842853,-0.151337146390474,0.848662853609526,1.2363580151491729,-0.3135783945986465,1.1014605000000002,1.110748,0,0.0,-0.0,0.8971106271288832,0.8486628536095703,-0.2039776599688351
2015-07-27,1.0975,1.11294,1.0966,1.10858,0.0096357012750454,0.0095895739813465,-0.143159684649865,0.8568403153501349,1.2363580151491729,-0.306964241060262,1.1008105000000001,1.110291,0,0.0,0.0,0.8971106271288832,0.8568403153501797,-0.2039776599688351
2015-07-28,1.10862,1.10996,1.1019,1.10625,-0.0021017878727741,-0.0021039997286832,-0.1449605812335719,0.8550394187664281,1.2363580151491729,-0.3084208552138003,1.100479,1.1101238,0,0.0,-0.0,0.8971106271288832,0.8550394187664727,-0.2039776599688351
2015-07-29,1.10624,1.10839,1.0964,1.09887,-0.0066711864406778,-0.0066935382692133,-0.1506647086102915,0.8493352913897084,1.2363580151491729,-0.3130345086271536,1.1002025,1.1099108,0,0.0,-0.0,0.8971106271288832,0.8493352913897528,-0.2039776599688351
2015-07-30,1.09887,1.09894,1.0892,1.09309,-0.0052599488565527,-0.0052738310888252,-0.1551321688050667,0.8448678311949332,1.2363580151491729,-0.3166479119779914,1.09941,1.1095570000000001,0,0.0,-0.0,0.8971106271288832,0.8448678311949774,-0.2039776599688351
2015-07-31,1.09311,1.11141,1.0918,1.09804,0.0045284468799458,0.0045182243143189,-0.1513062297109254,0.8486937702890746,1.2363580151491729,-0.3135533883470837,1.098737,1.1095138,0,0.0,0.0,0.8971106271288832,0.8486937702891189,-0.2039776599688351
2015-08-03,1.09754,1.09959,1.0939,1.09528,-0.0025135696331644,-0.0025167339529189,-0.1534394805997798,0.8465605194002201,1.2363580151491729,-0.315278819704923,1.09823,1.1094654000000002,0,0.0,-0.0,0.8971106271288832,0.8465605194002643,-0.2039776599688351
2015-08-04,1.09528,1.099,1.0877,1.08893,-0.0057976042655759,-0.0058144756137218,-0.1583475034781227,0.8416524965218772,1.2363580151491729,-0.319248562140532,1.0976545,1.109474,0,0.0,-0.0,0.8971106271288832,0.8416524965219212,-0.2039776599688351
2015-08-05,1.08893,1.09333,1.0846,1.09017,0.0011387325172418,0.0011380846531515,-0.1573890864121155,0.8426109135878844,1.2363580151491729,-0.3184733683420823,1.0967885000000002,1.10947,0,0.0,0.0,0.8971106271288832,0.8426109135879285,-0.2039776599688351
2015-08-06,1.09017,1.09439,1.0872,1.0926,0.0022290101543795,0.002226529596687,-0.1555108981295371,0.8444891018704629,1.2363580151491729,-0.3169542385596366,1.0960670000000001,1.1093838,0,0.0,0.0,0.8971106271288832,0.8444891018705071,-0.2039776599688351
2015-08-07,1.0926,1.09784,1.0854,1.09617,0.0032674354750137,0.0032621090071616,-0.152751584479823,0.8472484155201769,1.2363580151491729,-0.3147224306076487,1.0951175,1.1093256,0,0.0,0.0,0.8971106271288832,0.8472484155202212,-0.2039776599688351
2015-08-10,1.0965,1.10414,1.0923,1.10175,0.0050904512986122,0.0050775387533173,-0.1484387076827912,0.8515612923172088,1.2363580151491729,-0.3112340585146255,1.0951715,1.1095056,0,0.0,0.0,0.8971106271288832,0.8515612923172533,-0.2039776599688351
2015-08-11,1.10176,1.10883,1.0958,1.10438,0.0023871114136599,0.0023842667892668,-0.1464059360024697,0.8535940639975302,1.2363580151491729,-0.3095898974743655,1.095329,1.109291,0,0.0,0.0,0.8971106271288832,0.8535940639975749,-0.2039776599688351
2015-08-12,1.10436,1.1214,1.1023,1.11553,0.0100961625527444,0.0100455367692028,-0.1377879115782929,0.862212088421707,1.2363580151491729,-0.3026194048512097,1.0963125,1.1090708,0,0.0,0.0,0.8971106271288832,0.8622120884217521,-0.2039776599688351
2015-08-13,1.11553,1.1189,1.1079,1.11532,-0.0001882513244824,-0.000188269045987,-0.137950224145923,0.8620497758540769,1.2363580151491729,-0.3027506876719148,1.0976825,1.1089718,0,0.0,-0.0,0.8971106271288832,0.862049775854122,-0.2039776599688351
2015-08-14,1.11531,1.119,1.1096,1.1104,-0.0044112900333537,-0.004421048482039,-0.1417529757304029,0.8582470242695971,1.2363580151491729,-0.3058264566141504,1.0990625,1.1089662000000002,0,0.0,-0.0,0.8971106271288832,0.858247024269642,-0.2039776599688351
2015-08-17,1.1105,1.11249,1.10579,1.10761,-0.0025126080691643,-0.0025157699663349,-0.143909414128919,0.856090585871081,1.2363580151491729,-0.3075706426606621,1.1002965,1.1085597999999999,0,0.0,-0.0,0.8971106271288832,0.8560905858711257,-0.2039776599688351
2015-08-18,1.1075,1.10938,1.1015,1.10254,-0.0045774234613265,-0.0045879319442116,-0.147828103261706,0.852171896738294,1.2363580151491729,-0.3107401850462584,1.1007440000000002,1.1080652,0,0.0,-0.0,0.8971106271288832,0.8521718967383385,-0.2039776599688351
2015-08-19,1.10254,1.11342,1.1015,1.11152,0.0081448292125456,0.0081118391025775,-0.1408873087030415,0.8591126912969584,1.2363580151491729,-0.3051262815703893,1.1016715,1.1076484,0,0.0,0.0,0.8971106271288832,0.8591126912970034,-0.2039776599688351
