,return_lag_1,return_lag_2,return_lag_3,rolling_mean_5,rolling_std_5,momentum_5,momentum_10,high_low_range,open_close_range,SMA_ratio,RSI_14,MACD,target,simple_return,prediction,position,rolling_vol,position_size,trade,strategy_return,strategy_equity,buy_hold,drawdown
2022-01-31,0.0002871912693855,-0.0087538253505089,-0.0053445651789191,-0.0016422789228364779,0.006305449882135928,-0.008263441334863675,-0.01513238646326498,0.009872344971246502,0.008248440515190981,0.9958318331319567,38.73598369011208,-0.003383762582816585,1,0.0078775480907264,1,1,0.004407525403376835,2.268846821016273,0.0,0.017872949943047403,0.8603637611898309,0.9983292156200663,-0.2143084749642218
2022-02-01,0.0078775480907264,0.0002871912693855,-0.0087538253505089,-0.0005279804341587581,0.006648064450214811,-0.002725374296534855,-0.004645411993288051,0.005305934128336258,0.0031865843020669527,0.9954356862972067,34.531590413943405,-0.003113276143715149,1,0.0032937489985223,1,1,0.004474957834055624,2.2346579277009786,0.0,0.007360402311405017,0.8666963846063418,1.0016174614742104,-0.20852546924729704
2022-02-02,0.0032937489985223,0.0078775480907264,0.0002871912693855,0.001105242652732382,0.006153653847853772,0.005462244680094042,-0.0035442234447735643,0.00585726672683181,0.0027681660899654082,0.9951218003521352,36.592227888166,-0.0026122024248325104,1,0.0028215502555366,1,1,0.004491784131968637,2.226286862012946,0.0,0.006281580264410403,0.8721406075111209,1.004443575478583,-0.20355375845513732
2022-02-03,0.0028215502555366,0.0032937489985223,0.0078775480907264,0.005294471030862662,0.004728732287530087,0.026708788052843158,0.011369061300988248,0.01621503496503483,0.012290838944881435,0.9956093447132429,52.33772128915103,-0.0010905953524906753,1,0.0121923165401425,0,0,0.0052335039790895365,1.9107657202430717,1.0,-0.0002,0.8719661793896186,1.0166900694975305,-0.20371304770344634
2022-02-04,0.0121923165401425,0.0028215502555366,0.0032937489985223,0.005376892916845702,0.004622023613052015,0.027131782945736482,0.00949710325123676,0.006542627533193568,0.00096179067937405,0.9961702734302069,53.15410033042954,0.0001777930415378659,0,0.0006993006993007,0,0,0.005085815309679762,1.9662530766634678,0.0,0.0,0.8719661793896186,1.0174010415741024,-0.20371304770344634
2022-02-07,0.0006993006993007,0.0121923165401425,0.0028215502555366,0.0036825852553740825,0.005012414237541194,0.018498406537646783,0.010082104705570805,0.004649861902597622,-0.0018843563527235403,0.9966671945630498,60.02374491180454,0.0011152734865282898,0,-0.0005939902166317,1,1,0.0050285461192215875,1.9886463727110029,1.0,-0.0013812364897304531,0.8707617878848348,1.0167967153090165,-0.20481290829825458
2022-02-08,-0.0005939902166317,0.0006993006993007,0.0121923165401425,0.002571085744100902,0.0056905123301991285,0.01285668654173766,0.0100962729621632,0.004800574667332378,-0.0023422273883290795,0.9974569453706352,56.11474584801205,0.0016304473566886024,1,-0.0022637485578436,1,1,0.005009860314328683,1.996063637023778,0.0,-0.004518586179676629,0.8668271757043079,1.0144949432111157,-0.20840602970107536
2022-02-09,-0.0022637485578436,-0.0005939902166317,0.0006993006993007,0.002141682353352922,0.005747607429521982,0.010688184601228112,0.016208810760800052,0.00410575155388259,0.0007446668710850387,0.9991425448598122,59.741620111731784,0.0020769175130057604,1,0.0006745333017967,1,1,0.004784697526959733,2.0899962732553643,0.0,0.0014097720869417389,0.8680492044608183,1.015179253834816,-0.20729006261755656
2022-02-10,0.0006745333017967,-0.0022637485578436,-0.0005939902166317,-0.00022674681303153798,0.0012536893048782504,-0.001136363636363491,0.025542073520965047,0.010667716811061453,0.0005165877192215202,1.00177555486641,57.912027742288615,0.0024349563247869632,0,0.0003501707082202,1,1,0.004776403257309619,2.093625571646698,0.0,0.0007331263491714453,0.8686855942049859,1.015534739873102,-0.20670890607521142
2022-02-11,0.0003501707082202,0.0006745333017967,-0.0022637485578436,-0.001789552607919238,0.003188332728763342,-0.008936058700209637,0.01795327304048233,0.009025445763593279,-0.007166859183030487,1.0038217100133568,51.51810358824487,0.0020391752647890282,0,-0.0071147282751378,1,1,0.0049580152880617364,2.0169360961993634,0.0,-0.014349952272775666,0.8562199973880966,1.0083094861449422,-0.2180925954114501
2022-02-14,-0.0071147282751378,0.0003501707082202,0.0006745333017967,-0.002384681426752138,0.003187094767952579,-0.011886865014159365,0.006391653461997215,0.008058238686622239,-0.0027961788495974357,1.0049023178405965,50.31715826197269,0.0013827750010895201,1,-0.0035696343107962,1,1,0.005012723063045114,1.9949236920192497,0.0,-0.007121148058452145,0.8501227280160886,1.0047101900072979,-0.22366067380752513
2022-02-15,-0.0035696343107962,-0.0071147282751378,0.0003501707082202,-0.000997848284549738,0.004493705392871861,-0.005019578986097617,0.007772572402044098,0.006418383518225056,0.004714853114191296,1.0055203797661112,59.40609951845896,0.0012739397517396167,1,0.0046704171531684,1,1,0.004863730709496308,2.05603488295009,0.0,0.009602540584842684,0.8582860660139603,1.009402605712671,-0.2162058439201524
2022-02-16,0.0046704171531684,-0.0035696343107962,-0.0071147282751378,-0.0008844717964674381,0.004553205593387882,-0.004455922262102785,0.00618463661941937,0.004739669893863056,0.001338393399607257,1.0060055554035436,71.31984406905507,0.0012866307700354351,0,0.0012414157422082,1,1,0.004856966705055375,2.0588981986620367,0.0,0.0025559486354231583,0.8604798011131914,1.0106556939976288,-0.21420250631646742
2022-02-17,0.0012414157422082,0.0046704171531684,-0.0035696343107962,-0.0011813769645709579,0.004500668308027874,-0.005933315830926711,-0.007062937062936925,0.005748644270723224,-0.0011167878718594804,1.0050803483970032,69.47483588621432,0.0011790054337141864,0,-0.0011343551322974,1,1,0.004820174631536802,2.074613632164553,0.0,-0.002353348621180011,0.8584547921596885,1.009509251524157,-0.2160517617647543
2022-02-18,-0.0011343551322974,0.0012414157422082,0.0046704171531684,-0.0004433386973875979,0.0034687053548001787,-0.002238733617141331,-0.011154786862333954,0.0057507309876946855,-0.003424536939221027,1.0040420443212807,58.69869869869873,0.0007709342393460439,0,-0.003424536939221,1,1,0.004853176524015899,2.060506134593517,0.0,-0.007056279371406977,0.8523972953184866,1.0060521498018273,-0.22158351954646446
2022-02-21,-0.003424536939221,-0.0011343551322974,0.0012414157422082,9.214766407818206e-05,0.0030463787351168703,0.0004422743516256933,-0.011449847918050704,0.0075772311718625375,-0.0006715085970772534,1.0029602667593993,54.210749047820386,0.0003618649646777161,1,-0.0008922025034673,1,1,0.004850246851652525,2.061750732664855,0.0,-0.0018394991652091236,0.8508293112053218,1.0051545475551555,-0.22301541601244373
2022-02-22,-0.0008922025034673,-0.003424536939221,-0.0011343551322974,-0.000615591404828898,0.0019194649990358023,-0.0030815284381051633,-0.0080856394488098,0.007144749624657714,0.0012379520735697831,1.0020492183052911,52.292768959435676,0.00013935353905791814,0,0.001131721808633,1,1,0.004828176252792817,2.0711754245126377,0.0,0.002343994397425664,0.8528236503439527,1.0062921028776703,-0.2211941685006907
2022-02-23,0.001131721808633,-0.0008922025034673,-0.003424536939221,-0.001192409393860518,0.0016340296889737584,-0.005953166081902328,-0.010382561498730847,0.005334206149817949,-0.001713205814302666,1.0007217012386262,29.724880382775723,-0.00018494291735704493,0,-0.0016426742029499,1,1,0.0046767507092690215,2.1382366992922326,0.0,-0.003512426265728093,0.8498281701544504,1.004639092799641,-0.2239296665591511
2022-02-24,-0.0016426742029499,0.001131721808633,-0.0008922025034673,-0.002964759909455438,0.0042566364096620676,-0.014772167054017848,-0.020617834952305958,0.018496345408081153,-0.009847204650216393,0.9984272430090377,20.801092398726013,-0.001338338227455882,1,-0.009996107710272,1,1,0.00480958613466037,2.0791809773266805,0.0,-0.0207837169985061,0.832165581968602,0.9945966122180657,-0.24005929274032203
2022-02-25,-0.009996107710272,-0.0016426742029499,0.001131721808633,-0.0009520472425576777,0.0060050409900449415,-0.004823193731614883,-0.007051129502807285,0.009790780865813817,0.00662103720647641,0.9971933700585877,32.68889327283519,-0.0016340372512946288,0,0.0066390263952678,1,1,0.005018703301258447,1.9925465602823114,0.0,0.013228569207514328,0.8431739419617851,1.0011997653792255,-0.23000636450073
2022-02-28,0.0066390263952678,-0.009996107710272,-0.0016426742029499,-0.0016293014612336176,0.006184865271018875,-0.008196141535958601,-0.00775749212751653,0.011036327167372262,0.008314606741573015,0.9964900339358439,31.311413454270948,-0.00223159019303365,0,-0.004278473596847,1,1,0.004816332549678239,2.0762685916835335,0.0,-0.008883260349480704,0.8356838083154405,0.9969161586178811,-0.23684641843231324
2022-03-01,-0.004278473596847,0.0066390263952678,-0.009996107710272,-0.0035244668615160373,0.006567292323837031,-0.017583679236951366,-0.020611023067441336,0.01304398637168621,-0.008352945371559067,0.9950686676668433,25.68688018208438,-0.0034209938916267557,0,-0.0083441051927791,1,1,0.005085351893440069,1.9664322567135737,0.0,-0.016408117604492053,0.821971810108431,0.9885977853219923,-0.24936833214896514
2022-03-02,-0.0083441051927791,-0.004278473596847,0.0066390263952678,-0.003291222341766757,0.006670729949486909,-0.016436077987332154,-0.02229139736724084,0.00800460489630001,-0.0004315227358541776,0.9936369170944997,24.983776768332504,-0.004356156403155342,0,-0.0004764516042035,1,1,0.0050201939745405395,1.991954902681868,0.0,-0.0009490701088838028,0.821191701233112,0.9881267663212636,-0.2500807342277041
2022-03-03,-0.0004764516042035,-0.0083441051927791,-0.004278473596847,-0.0022399618739483373,0.005692357033080536,-0.011213967868184516,-0.025820480315515204,0.008169240640164775,-0.004739805371179922,0.9926866888716327,26.19938754678482,-0.005459589636938045,0,-0.0047398053711799,1,1,0.004045841657612787,2.47167359631677,0.0,-0.011715251787625768,0.8115712336872574,0.9834432377668475,-0.258866227246618
2022-03-04,-0.0047398053711799,-0.0004764516042035,-0.0083441051927791,-0.006130595300734977,0.004661099603050989,-0.03032212822993685,-0.03499907246274392,0.016843492827784412,-0.01282306163021862,0.9914796085486702,22.347990132056594,-0.007393053399737282,0,-0.0128141407386654,1,1,0.004706709854670263,2.1246263969463586,0.0,-0.027225261667554217,0.789475994488262,0.9708412577096144,-0.2790437881404905
2022-03-07,-0.0128141407386654,-0.0047398053711799,-0.0004764516042035,-0.006541824172324998,0.0045461280929891285,-0.03232449297971918,-0.04025569839613785,0.011837971791541172,-0.006289135449851635,0.9900162381668911,14.34443656980902,-0.009375646907346491,1,-0.0063346179547971,1,1,0.004769958343500014,2.0964543670757467,0.0,-0.013280237475090814,0.7789915658005744,0.9646913492472693,-0.28861825784312667
2022-03-08,-0.0063346179547971,-0.0128141407386654,-0.0047398053711799,-0.004054939402182518,0.006354926977116874,-0.020190760434739552,-0.03741941181665642,0.010211664969310032,0.0042013322645734815,0.9885171845811355,17.87170426746418,-0.010467927895845497,1,0.0040903186579333,1,1,0.005000675678663092,1.9997297650531607,0.0,0.008179531968821516,0.7853633522164826,0.9686372442722423,-0.28279948814111855
2022-03-09,0.0040903186579333,-0.0063346179547971,-0.0128141407386654,-0.0007355888205911376,0.011187992544940375,-0.003921357005378545,-0.020292983263154096,0.018717832957110533,0.016101656039267814,0.9880050713459143,34.18651235254839,-0.009802815531896325,0,0.0161203013037534,1,1,0.0064628664084045925,1.5473010531357363,0.0,0.02494295918416302,0.8049526382555557,0.9842519685039482,-0.2649103850469616
2022-03-10,0.0161203013037534,0.0040903186579333,-0.0063346179547971,-0.0014147157824725173,0.011587738040239076,-0.00731978420191759,-0.01845166824525979,0.013400213019690728,-0.008027957882569726,0.9881114414357633,32.343651295009465,-0.009888749542683595,0,-0.0081354401805868,1,1,0.006610079666289022,1.5128410707361595,0.0,-0.012307628033708908,0.7950455805991538,0.9762446454915596,-0.2739575945992459
2022-03-11,-0.0081354401805868,0.0161203013037534,0.0040903186579333,-0.00021739847234379748,0.010359618454893284,-0.001299878250840103,-0.03158259140577169,0.013153191138323783,-0.006746176256373032,0.9868530366104077,30.27495811569925,-0.01044167505492255,1,-0.0068275541880218,1,1,0.006598572496773543,1.5154792956945808,0.0,-0.010347017012179863,0.7868192304512359,0.9695792822736998,-0.28146996771949145
2022-03-14,-0.0068275541880218,-0.0081354401805868,0.0161203013037534,0.0016379814747692224,0.009806092614906756,0.008024026015900576,-0.024559839536438588,0.008682142204350065,0.0022716447440736063,0.9859891629429889,31.57640232108318,-0.010499816979840038,1,0.002942281780768,1,1,0.006673942339987041,1.4983647581257673,0.0,0.004408611328778296,0.7902880106243038,0.9724320577309439,-0.27830224807911225
2022-03-15,0.002942281780768,-0.0068275541880218,-0.0081354401805868,0.0009478651019835026,0.009711321244188739,0.004559925866798764,-0.015722902938717587,0.008758790757146761,0.0005757262832755247,0.9862294634025329,32.619327073552455,-0.010369873280218656,1,0.0006397367940047,1,1,0.006533685867679297,1.5305296585297732,0.0,0.0009791361368769454,0.7910618101740466,0.9730541582979441,-0.2775956077303036
2022-03-16,0.0006397367940047,0.002942281780768,-0.0068275541880218,-0.0007801681243348174,0.006610148996959042,-0.00398194130925511,-0.007887683701185533,0.008992919888676492,0.0075169428054728095,0.9869545901991311,41.90456975688484,-0.00949655701094021,1,0.0074801351721618,1,1,0.006829362345407129,1.4642655484117317,0.0,0.010952904230059382,0.7997262344209404,0.9803327349318468,-0.2696831816063994
2022-03-17,0.0074801351721618,0.0006397367940047,0.002942281780768,0.0018966982616905625,0.005504492409526051,0.009458438401806157,0.002069420471900285,0.01185881249549094,0.00523066602605366,0.9883636616002635,40.92727459226589,-0.0082422316488453,0,0.0052488917495401,1,1,0.006994502395268666,1.4296942705694633,0.0,0.0075043104611568065,0.805727628367967,0.9854783953360347,-0.2642026574661696
2022-03-18,0.0052488917495401,0.0074801351721618,0.0006397367940047,0.0025624038904355226,0.004242145294698162,0.012841547585220825,0.011524976885967542,0.010642533936651577,-0.0036607577588227444,0.9907052042734403,41.325737959606414,-0.007475085206761101,0,-0.003499026044297,0,0,0.006995779809277748,1.4294332115396313,1.0,-0.0002,0.8055664828422934,0.9820301807646619,-0.26434981693467635
2022-03-21,-0.003499026044297,0.0052488917495401,0.0074801351721618,0.0013947620139199226,0.004868658041853786,0.006945713763480077,0.015025472367317771,0.005563623162098357,-0.0029320205603418263,0.9934868607717093,44.14205111184861,-0.007044129046076986,1,-0.00289592760181,1,1,0.007005715456551054,1.427405960464607,1.0,-0.004333664319897569,0.8020754281182944,0.979186292458375,-0.26753787788495265
2022-03-22,-0.00289592760181,-0.003499026044297,0.0052488917495401,0.0014483358023326626,0.0048597384681777845,0.007215270800986495,0.011808097767746384,0.00787087413855622,0.0008803535935669888,0.9959772387354088,45.01430772617211,-0.006546438275784938,0,0.0009076057360684,1,1,0.007001825241777641,1.4281990273526415,0.0,0.0012962416294725672,0.8031151116781984,0.9800750075540897,-0.2665884299902552
2022-03-23,0.0009076057360684,-0.00289592760181,-0.003499026044297,-0.00046481129013377755,0.0036150267494621685,-0.0023479498499667795,-0.006320541760722276,0.007423898228078155,-0.002130842816339551,0.9966938899026379,46.535442029810035,-0.0062653821078835215,0,-0.0020856002901704,1,1,0.007003680348421089,1.4278207317463314,0.0,-0.0029778633324414614,0.8007235446354023,0.9780309628339462,-0.26877242941217555
2022-03-24,-0.0020856002901704,0.0009076057360684,-0.00289592760181,-0.0016708822343171376,0.0017645469565122458,-0.008332732126109299,0.0010468916421633168,0.004537848750500209,-0.0008994848405004828,0.9976794146212293,54.84779401904238,-0.006042385029238373,0,-0.0007814629713767,1,1,0.006699218728302193,1.4927113750970684,0.0,-0.0011664986665911549,0.799789501688277,0.9772666678516315,-0.26962540539824087
2022-03-25,-0.0007814629713767,-0.0020856002901704,0.0009076057360684,-0.0012329809212781573,0.0014391133813940115,-0.006153846153846065,0.006608676523158108,0.005381533418320963,-0.0012822728058128894,0.9996190936244262,59.19814734404396,-0.005913684924553575,1,-0.0013095194791021,1,1,0.006462698917059278,1.5473411539571305,0.0,-0.002026273381923184,0.7981689095098644,0.9759869181138027,-0.2711053439981154
2022-03-28,-0.0013095194791021,-0.0007814629713767,-0.0020856002901704,-0.0006155510009889975,0.0011875450584436736,-0.0030767834452711806,0.0038475598610858697,0.005143798763667422,4.55224152373589e-05,1.001062124512625,56.53715695343817,-0.005728706951657392,1,0.0001912219996358,1,1,0.006429828233230256,1.5552514993042263,0.0,0.00029739830163353015,0.7984062835879693,0.9761735482839028,-0.2708885719653507
2022-03-29,0.0001912219996358,-0.0013095194791021,-0.0007814629713767,0.0010601578478825627,0.004672385049739573,0.005268407689517751,0.01252169147867388,0.015262355562370938,0.009267773094325608,1.002480534599071,50.96538528439743,-0.0047048215660361326,1,0.0092861499804262,1,1,0.006581223213502563,1.5194743705825389,0.0,0.014110066896643157,0.8096718496600958,0.985238442260192,-0.2606007609406748
2022-03-30,0.0092861499804262,0.0001912219996358,-0.0013095194791021,0.0027563571132122227,0.004782996987755562,0.013811903680145177,0.01143152417300497,0.007788832123330722,0.006404474111491867,1.003451781632886,65.48497390678409,-0.003283431915580337,0,0.0063953960364779,1,1,0.006740713409374261,1.4835224986858324,0.0,0.009487713908121163,0.81735378452913,0.9915394322888086,-0.2535855524965975
2022-03-31,0.0063953960364779,0.0092861499804262,0.0001912219996358,0.0012813868231997029,0.006841066858131295,0.00632934414899422,-0.0020561287064425615,0.011377191397072004,-0.00809408137106377,1.0032440824355071,63.6522651740424,-0.0028583154439631997,0,-0.0081563144214393,1,1,0.006913405955559244,1.4464650368113778,0.0,-0.011797823639852368,0.8077107887278894,0.9834521249178056,-0.26239161851048054
2022-04-01,-0.0081563144214393,0.0063953960364779,0.0092861499804262,0.0011998965386478227,0.00688194981959028,0.005918776179202334,-0.0002714932126696157,0.00453516791889197,-0.001698928229319057,1.0026567729996643,59.39849624060146,-0.0026442405394886404,0,-0.0017169709018615,1,1,0.006241557292003333,1.6021642567972538,0.0,-0.0027508694089234407,0.8054888818279204,0.9817635662359478,-0.26442068284288556
2022-04-04,-0.0017169709018615,-0.0081563144214393,0.0063953960364779,-0.00019075122870939703,0.007780585895214099,-0.0010742800957749266,-0.0041477582138318425,0.008694621911540773,-0.005952165247327383,1.0017074367701342,51.8601309276704,-0.0030422816765585114,0,-0.0067620168371503,1,1,0.006267149612205555,1.5956217130231822,0.0,-0.010789620889185362,0.7967979621625434,0.9751248644709597,-0.2723573048089366
2022-04-05,-0.0067620168371503,-0.0017169709018615,-0.0081563144214393,-0.0032564789873421375,0.00590736426559198,-0.016245568775313357,-0.01106274936525209,0.008316523014854128,-0.006060606060606101,1.0005692796025394,39.77402980186684,-0.0038483562805127214,0,-0.0060424888127375,1,1,0.006375089044791489,1.5686055409955568,0.0,-0.009478281433063706,0.7892456868318751,0.9692326833863717,-0.27925410705667053
2022-04-06,-0.0060424888127375,-0.0067620168371503,-0.0017169709018615,-0.004717109634212258,0.0032124135553185805,-0.02338442233575333,-0.009895502044525273,0.005974614770422459,-0.0009077571978727731,1.0003930040731581,32.87719921805571,-0.004515014659331573,0,-0.0009077571978727,1,1,0.005131724849075597,1.9486625440959389,0.0,-0.0017689124506280161,0.7878495803098338,0.9683528554416142,-0.280529043440437
2022-04-07,-0.0009077571978727,-0.0060424888127375,-0.0067620168371503,-0.003418075712580737,0.0027546210797545025,-0.01698897523947218,-0.01076716016150725,0.006940614083471176,-0.0017527599085994038,0.999802720636967,34.132841328413335,-0.0051302596608640005,0,-0.0016611448132817,1,1,0.0048406883832381765,2.065821884884584,0.0,-0.003431629309239852,0.7851459725987702,0.9667442811183709,-0.28299800106211365
2022-04-08,-0.0016611448132817,-0.0009077571978727,-0.0060424888127375,-0.003129838730222797,0.0030379505223608653,-0.015569837965058508,-0.009743216171917868,0.005222988505747246,-0.0003401141680531511,0.9989884418685956,36.06237816764132,-0.005577756346840879,1,-0.0002757859900718,1,1,0.004604272002965231,2.171896011695188,0.0,-0.0005989784919183512,0.7846756870481671,0.9664776665896564,-0.28342746983814
2022-04-11,-0.0002757859900718,-0.0016611448132817,-0.0009077571978727,-0.0016431824892295173,0.0026039156367049917,-0.008202473501453533,-0.009267941843209782,0.0057248927156942535,-0.0023835061375282454,0.9983337729310862,35.724083872232015,-0.0058065613703632835,0,0.0006712643678161,1,1,0.004551696594230158,2.196982991501728,0.0,0.0014747563988931317,0.7858328925386973,0.9671264286095281,-0.28237069991401276
2022-04-12,0.0006712643678161,-0.0002757859900718,-0.0016611448132817,-0.0014510139953108972,0.0022026121122802242,-0.00724371905373189,-0.023371609492968792,0.007832271173916893,-0.005127356930201712,0.9965301033779846,33.59749354957607,-0.00636079252702193,1,-0.0050816463431444,1,1,0.00467017871079384,2.1412456822878614,0.0,-0.010881053291171845,0.777282202957028,0.9622118341302262,-0.29017926257155474
2022-04-13,-0.0050816463431444,0.0006712643678161,-0.0002757859900718,-0.0001260248536951971,0.003927977168778798,-0.0006607868870514011,-0.024029757103163907,0.00800815509371935,0.005689322361068728,0.9947330559020915,40.980030206410405,-0.006228742378797003,0,0.0057171885102058,1,1,0.004525023283328745,2.2099333801977026,0.0,0.012634605729586572,0.7871028571320144,0.9677129805726996,-0.281210957415462
2022-04-14,0.0057171885102058,-0.0050816463431444,0.0006712643678161,-0.0009307335064086172,0.0046642357898467705,-0.004688361831219123,-0.021597686607626954,0.015452110464579416,-0.005675556535155457,0.9937412306573029,37.954616101958266,-0.006548090640116078,0,-0.0056846880768488,1,1,0.004435974555861993,2.2542960682191766,0.0,-0.012814969980692682,0.7770161576461503,0.9622118341302262,-0.29042221741863367
2022-04-15,-0.0056846880768488,0.0057171885102058,-0.0050816463431444,-0.001281967737229557,0.004668706775967814,-0.006436781609195252,-0.021906399927582143,0.0031466913465988612,-0.001902896837126765,0.9926435421983212,36.49932157394832,-0.006899168729296301,0,-0.0020319571441765,1,1,0.00440772824076987,2.2687424119081725,0.0,-0.004609987352173035,0.7734341229869675,0.9602566609196541,-0.2936933620217167
2022-04-18,-0.0020319571441765,-0.0056846880768488,0.0057171885102058,-0.0019159892364290373,0.004550907755425231,-0.009584370950993737,-0.017708228903693723,0.004973093338281714,-0.002674217398143628,0.9919565876853467,23.814380418153874,-0.007310991520200316,1,-0.0024988431281813,1,1,0.00440015389513923,2.272647784216552,0.0,-0.005678990298365988,0.7690417981060993,0.9578571301612248,-0.29770447056646687
2022-04-19,-0.0024988431281813,-0.0020319571441765,-0.0056846880768488,-0.0007140967835359573,0.0042920321850464915,-0.0036021058464948963,-0.010819732257473014,0.005051909529106373,0.001160038977309613,0.9919660530754565,15.017064846416304,-0.007470556481504742,1,0.000927815921321,1,1,0.004400639421392015,2.272397041072906,0.0,0.0021083661542701726,0.7706632198044453,0.9587458452569393,-0.2962237744419139
2022-04-20,0.000927815921321,-0.0024988431281813,-0.0020319571441765,-0.0006969857276980374,0.004324132216186437,-0.003517343349649593,-0.0041758060223383575,0.007842884264464655,0.005709518954490633,0.9922505455557343,28.416833667334487,-0.007011063998407119,0,0.0058027437893954,1,1,0.0046530124093504,2.149145353643294,0.0,0.012470939853361604,0.7802741144658245,0.9643092017561127,-0.2874470234627532
2022-04-21,0.0058027437893954,0.000927815921321,-0.0024988431281813,0.00014503732073538263,0.003426912991564111,0.0007019488316246658,-0.0039897039897039965,0.010558765436656539,-0.0014193548387095621,0.9925883177377468,28.588709677419274,-0.006698799927622012,0,-0.0014745728346817,1,1,0.004656262895697514,2.1476450587101112,0.0,-0.0031668590621123146,0.7778030963154967,0.9628872576029696,-0.28970357831373533
2022-04-22,-0.0014745728346817,0.0058027437893954,0.000927815921321,-0.0001980220838703573,0.003768192867887702,-0.0010180472003702423,-0.007448275862068976,0.007652399481193195,-0.003747254167205226,0.9927011180739239,30.69928555964482,-0.006701683633672406,0,-0.0037472541672052,1,1,0.004703877707165603,2.125905608635744,0.0,-0.007966308651045199,0.7716068767805089,0.959279074314368,-0.29536201884262103
2022-04-25,-0.0037472541672052,-0.0014745728346817,0.0058027437893954,-0.0012157631858605374,0.005023182517667326,-0.006114306921506829,-0.01564007608685669,0.011230290979359982,-0.008671269133243351,0.9923780585759465,29.696335078533906,-0.007280903817800999,0,-0.0075875486381322,1,1,0.004929231655393096,2.0287137426497197,0.0,-0.015392964195201959,0.7597295597534549,0.9520004976804654,-0.30620848605715595
2022-04-26,-0.0075875486381322,-0.0037472541672052,-0.0014745728346817,-0.0027960108857659175,0.005408309503611795,-0.01395995550611795,-0.01751177611526744,0.009842630718032793,-0.006945611381840693,0.9926819834028062,26.1478886225335,-0.008247632978382713,0,-0.0069734225782059,1,1,0.00441562154231178,2.264686840612826,0.0,-0.015792618346895267,0.7477314407694138,0.9453617959154772,-0.31716527064917
2022-04-27,-0.0069734225782059,-0.0075875486381322,-0.0037472541672052,-0.005522731828577397,0.0027944294676266056,-0.027325677842699903,-0.030746907401114854,0.013445011891113546,-0.007877494618298776,0.9923540052227797,23.341563786008052,-0.009575553169967721,0,-0.007830860924662,1,1,0.004118671747158815,2.4279672219322417,0.0,-0.019013073644589342,0.73351476781969,0.9379587991681744,-0.3301480576454005
2022-04-28,-0.007830860924662,-0.0069734225782059,-0.0075875486381322,-0.006285226230667297,0.0017317846825150246,-0.03103944769534639,-0.030359286967765686,0.009134812302944275,-0.005277619859768669,0.9919191386703549,21.475087081629482,-0.01095195157454354,1,-0.0052870448451312,1,1,0.0039682461823621245,2.5200049443624577,0.0,-0.013323379150796668,0.7237418724553197,0.9329997689340869,-0.33907274904828844
2022-04-29,-0.0052870448451312,-0.007830860924662,-0.0069734225782059,-0.004722310360029777,0.0050129033825813815,-0.0234389475634611,-0.024433132808884706,0.009866236599943045,0.004115147935758065,0.991798214286542,25.470748886013908,-0.011564891047364467,0,0.0040673251859824,1,1,0.004239231273183208,2.3589182461590665,0.0,0.009594487594276202,0.7306858048720505,0.9367945823927882,-0.3327314907383132
2022-05-02,0.0040673251859824,-0.0052870448451312,-0.007830860924662,-0.003912513373130018,0.004754724262474382,-0.019454635412290755,-0.025449990721840843,0.007559241029351617,-0.0040487749374194,0.9914087471449586,26.147262800649074,-0.012210870508436278,1,-0.0035385637036334,1,1,0.004121627419030853,2.4262260955046178,0.0,-0.008585355598360824,0.7244126074065494,0.9334796750857728,-0.3384602281699129
2022-05-03,-0.0035385637036334,0.0040673251859824,-0.0052870448451312,-0.002180804761218017,0.004934568807731536,-0.01090492037527957,-0.02471264367816084,0.00824985268120214,0.001580229990099759,0.9907018625591864,20.994475138121487,-0.012436627972143066,1,0.0016851204813541,1,1,0.004101843005621431,2.4379285083059865,0.0,0.0041082032614234675,0.7273886416429133,0.9350527008051877,-0.3357424883217192
2022-05-04,0.0016851204813541,-0.0035385637036334,0.0040673251859824,0.0013299755557120026,0.006032213239477927,0.006594593570271368,-0.02091128601183334,0.011954403832939497,0.00978062504752503,0.9898448467780977,34.91615966760641,-0.011655707147729455,0,0.0097230406599881,1,1,0.004843347017342784,2.0646879036733408,0.0,0.020075044437601483,0.7419910009473013,0.9441442562343483,-0.3224074892567672
2022-05-05,0.0097230406599881,0.0016851204813541,-0.0035385637036334,0.0008097797354463823,0.006807788254012407,0.003962546317022753,-0.027199896627471354,0.014307536124631147,-0.007981401827816354,0.9886560700385474,31.9831453037922,-0.011579536049995287,1,-0.0078880239464593,1,1,0.005065927087176021,1.9739723505524152,0.0,-0.015570741170806004,0.7304376511204835,0.9366968237322598,-0.3329581068608267
2022-05-06,-0.0078880239464593,0.0097230406599881,0.0016851204813541,0.00020694288257800254,0.006576748524054909,0.000948676596148168,-0.022512506948304645,0.011164818500615964,0.0010721367780865236,0.9878817337982221,34.23173103639883,-0.011299350306186673,1,0.0010531409216405,1,1,0.0050923770370092675,1.9637194825371689,0.0,0.0020680733456826,0.7319482497574488,0.937683297488503,-0.331578615301172
